,Long,Lat,Code,Campground,Type,City,State
,33.787,-82.271,CLAR,Clarks Hill Military,MIL,Plum Branch,SC
,33.061,-80.616,COLL,Colleton State Park,SP,Walterboro,SC
,34.593,-82.892,CONE,Coneross - Hartwell Lake,COE,Townville,SC
,34.892,-81.871,CROF,Croft State Natural Area,SP,Spartanburg,SC
,33.849,-82.115,CYPE,Cyper Creek,NF,Edgefield,SC
,34.952,-82.951,DEVI,Devils Fork State Park,SP,Salem,SC
,34.085,-81.404,DREH,Dreher Island State Rec Area,SP,Prosperity,SC
,35.025,-81.044,EBEN,Ebenezer County Park,CP,Fort Mill,SC
,32.504,-80.297,EDIS,Edisto Beach State Park,SP,Edisto Island,SC
,33.199,-79.47,ELMW,Elmwood,NF,Jamestown,SC
,33.965,-80.455,FALC,Falcons Nest Military - Shaw AFB,MIL,,SC
,32.977,-79.983,FOST,Foster Creek RV Military,MIL,Goose Creek,SC
,33.027,-80.385,GIVH,Givhans Ferry State Park,SP,Ridgeville,SC
,33.285,-79.619,GUIL,Guilliard Lake,NF,Jamestown,SC
,34.562,-79.928,HCOO,H. Cooper Black,SP,Society Hill,SC
,33.754,-82.203,HAMI,Hamilton Branch State Park,SP,Modoc,SC
,33.837,-82.338,HAWE,Hawe Creek - Strom Thurmond Lake,COE,McCormick,SC
,33.882,-82.411,HICK,Hickory Knob State Resort Park,SP,Mccormick,SC
,34.798,-82.929,HIGH,High Falls County Park,CP,Walhalla,SC
,33.174,-79.562,HONE,Honey Hill,NF,McClellanville,SC
,32.381,-80.444,HUNI,Hunting Island State Park,SP,Saint Helena Island,SC
,33.503,-79.069,HUNB,Huntington Beach State Park,SP,Murrels Inlet,SC
,32.736,-79.982,JAME,James Island,CP,Charleston,SC
,34.931,-82.887,KEOW,Keowee - Toxaway State Natural Area,SP,Sunset,SC
,35.149,-81.335,KING,Kings Mountain State Park,SP,Clover,SC
,34.195,-81.951,LAKG,Lake Greenwood State Park,SP,Ninety Six,SC
,34.493,-83.028,LAKH,Lake Hartwell State Park,SP,,SC
,34.431,-80.87,LAKW,Lake Wateree State Rec Area,SP,Winnsboro,SC
,34.204,-80.175,LEES,Lee State Natural Area,SP,Bishopville,SC
,33.921,-82.49,LERO,Leroys Ferry - Strom Thurmond Lake,COE,Willington,SC
,33.732,-82.037,LICK,Lick Fork Lake,NF,Edgefield,SC
,34.329,-79.284,LITT,Little Pee Dee State Park,SP,Dillon,SC
,34.898,-83.187,LONG,Long Bottom Ford,NF,Mountain Rest,SC
,34.039,-79.79,LYNC,Lynches River County Park,CP,Coward,SC
,34.852,-82.891,MILE,Mile Creek County Park,CP,Liberty,SC
,33.722,-82.217,MODO,Modoc - Strom Thurmond Lake,COE,Modoc,SC
,33.959,-82.54,MOUC,Mount Carmel - Strom Thurmond Lake,COE,Mount Carmel,SC
,33.657,-78.928,MYRT,Myrtle Beach State Park,SP,Myrtle Beach,SC
,34.601,-82.871,OCOP,Oconee Point - Hartwell Lake,COE,Townville,SC
,34.868,-83.103,OCON,Oconee State Park,SP,Mountain Rest,SC
,34.925,-82.365,PARI,Paris Mountain State Park,SP,Greenville,SC
,32.327,-80.696,PARR,Parris Island RV Military,MIL,Beaufort,SC
,34.109,-82.362,PARS,Parsons Mountain Lake,NF,Abbeville,SC
,35.092,-82.482,PLEA,Pleasant Ridge County Park,CP,Cleveland,SC
,33.801,-80.534,POIN,Poinsett State Park,SP,Wedgefield,SC
,34.421,-82.817,SADL,Sadlers Creek State Park,SP,Anderson,SC
,33.521,-80.497,SANT,Santee State Park,SP,Santee,SC
,34.632,-81.737,SEDA,Sedalia,NF,Union,SC
,34.102,-80.911,SESQ,Sesquicentennial State Park,SP,Columbia,SC
,33.257,-79.987,SHOR,Short Stay Navy Military,MIL,Moncks Corner,SC
,34.715,-82.962,SOUT,South Cove County Park,CP,Seneca,SC
,34.447,-82.823,SPRI,Springfield - Hartwell Lake,COE,Anderson,SC
,34.59,-80.127,,Sugarloaf Mountain Rec Area - Sand Hills State Forest,SF,Patrick,SC
,35.023,-82.705,TABL,Table Rock State Park,SP,Pickens,SC
,34.628,-82.848,TWIN,Twin Lakes - Hartwell Lake,COE,Clemson,SC
,34.383,-80.729,WATE,Wateree Military,MIL,Camden,SC
,34.007,-80.828,WESL,Weston Lake Military - Fort Jackson,MIL,Hopkins,SC
,34.701,-81.452,WOOD,Woods Ferry,NF,Carlisle,SC
,35.611,-83.934,ABRA,Abrams Creek - Great Smoky Mountains National Park,NP,Chilhowee,TN
,35.127,-89.801,AGRI,Agricenter RV Park,CP,Memphis,TN
,36.288,-84.03,ANDE,Anderson County Park,CP,Andersonville,TN
,36.105,-86.603,ANDE,Anderson Road,COE,Nashville,TN
,35.324,-86.068,ARNO,Arnold AFB Military,MIL,Tullahoma,TN
,36.594,-81.814,BACK,Backbone Rock Rec Area,NF,Bristol,TN
,36.488,-84.691,BAND,Bandy Creek - Big South Fork Area,NP,Oneida,TN
,35.455,-86.222,BART,Barton Springs,TVA,Normandy,TN
,35.614,-88.041,BEEC,Beech Bend,CP,Decaturville,TN
,35.062,-88.72,BIGH,Big Hill Pond State Park,SP,Pocahontas,TN
,35.16,-84.468,BIGL,Big Lost Creek,NF,Reliance,TN
,35.264,-84.087,BIGO,Big Oak Cove,NF,Tellico Plains,TN
,36.243,-83.928,BIGR,Big Ridge State Park,SP,Maynardville,TN
,36.378,-86.355,BLED,Bledsoe Creek State Park,SP,Gallatin,TN
,36.518,-88.025,BOSW,Boswell Landing,NF,Dover,TN
,35.06,-88.181,BRUT,Bruton Branch Rec Area,SRA,Savannah,TN
,36.619,-87.878,BUMP,Bumpus Mills - Lake Barkley,COE,Clarksville,TN
,35.604,-83.777,CADE,Cades Cove  - Great Smoky Mountains National Park,NP,Townsend,TN
,36.304,-86.515,CAGE,Cages Bend,COE,Old Hickory,TN
,36.312,-82.116,CARD,Cardens Bluff,NF,Hampton,TN
,36.277,-86.513,CEDA,Cedar Creek,COE,Old Hickory,TN
,35.474,-86.227,CEDP,Cedar Point, ,Tullahoma,TN
,36.094,-86.336,CEDL,Cedars of Lebanon State Park,SP,Lebanon,TN
,36.155,-83.516,CHER,Cherokee Dam,TVA,Jefferson City,TN
,36.262,-83.276,CHEL,Cherokee Lake County Park,CP,Morristown,TN
,35.179,-85.153,CHES,Chester Frost Park,CP,Hixson,TN
,35.394,-88.772,CHIC,Chickasaw State Rustic Park,SP,Henderson,TN
,35.154,-84.609,CHIL,Chilhowee Rec Area,NF,Benton,TN
,36.14,-86.595,COOK,Cook - J. Percy Priest Reservoir,COE,Hermitage,TN
,35.752,-83.21,COSB,Cosby - Great Smoky Mountains National Park,NP,Gatlinburg,TN
,36.547,-85.212,COVE,Cove Creek,COE,Celina,TN
,36.079,-85.854,COVH,Cove Hollow - Center Hill Lake,COE,Liberty,TN
,36.309,-84.211,COVL,Cove Lake State Park,SP,Caryville,TN
,35.898,-84.993,CUMB,Cumberland Mountain State Rustic Park,SP,Crossville,TN
,36.541,-85.462,DALE,Dale Hollow Dam,COE,Celina,TN
,35.31,-84.122,DAMC,Dam Creek,NF,Tellico Plains,TN
,36.007,-83.415,DAND,Dandridge Municipal Park - Douglas Reservoir,CP,Dandridge,TN
,35.263,-87.362,DAVI,David Crockett State Park,SP,,TN
,35.279,-84.096,DAVB,Davis Branch,NF,Tellico Plains,TN
,36.21,-82.657,DAVY,Davy Crockett Birthplace,SP,Limestone,TN
,36.299,-85.91,DEFE,Defeated Creek,COE,Carthage,TN
,36.257,-82.11,DENN,Dennis Cove Rec Area,NF,Hampton,TN
,35.419,-84.089,DOUB,Double Camp/Citgo Creek,NF,Vonore,TN
,35.957,-83.536,DOUH,Douglas Dam Headwater,TVA,Sevierville,TN
,35.955,-83.552,DOUT,Douglas Dam Tailwater,TVA,Sevierville,TN
,36.08,-85.832,EDGA,Edgar Evins State Park,SP,Silver Point,TN
,35.659,-83.586,ELKM,Elkmont - Great Smoky Mountains National Park,NP,Gatlinburg,TN
,35.655,-85.357,FALL,Fall Creek Falls State Park,SP,Pikeville,TN
,36.049,-85.752,FLOA,Floating Mill - Center Hill Lake,COE,Silver Point,TN
,35.66,-84.756,FOOS,Fooshee Pass,TVA,Ten Mile,TN
,35.185,-85.676,FOST,Foster Falls,TVA,Tracy City,TN
,36.123,-84.509,FROZ,Frozen Head State Park,SP,Wartburg,TN
,35.626,-89.854,FTPI,Ft. Pillow State Historic Area,SP,Henning,TN
,36.557,-87.904,GATP,Gatlin Point,NF,Dover,TN
,35.234,-84.549,GEEC,Gee Creek,SP,Delano,TN
,36.284,-87.145,HARP,Harpeth River Bridge,COE,Ashland City,TN
,35.168,-85.112,HARR,Harrison Bay State Park,SP,Harrison,TN
,35.59,-86.695,HENR,Henry Horton State Park,SP,Chapel Hill,TN
,35.285,-84.178,HOLL,Holly Flats,NF,Tellico Plains,TN
,36.022,-85.821,HOLM,Holmes Creek - Center Hill Lake,COE,Smithville,TN
,35.693,-84.708,HORN,Hornsby Hollow,TVA,Ten Mile,TN
,36.109,-82.657,HORS,Horse Creek Rec Area,NF,Chuckey,TN
,35.964,-82.945,HOUS,Houston Valley,NF,Greeneville,TN
,35.4,-84.107,INDI,Indian Boundary Rec Area,NF,Tellico Plains,TN
,36.591,-84.142,INDM,Indian Mountain State Park,SP,Jellico,TN
,36.566,-82.009,JACO,Jacobs Creek Rec Area,NF,Bristol,TN
,35.447,-84.112,JAKE,Jake Best,NF,Vonore,TN
,36.088,-82.848,KINS,Kinser Park,CP,Greeneville,TN
,36.604,-85.3,LILL,Lillydale,COE,Celina,TN
,36.52,-82.062,LITT,Little Oak,NF,Elizabethton,TN
,36.077,-85.864,LONG,Long Branch - Center Hill Lake,COE,Lancaster,TN
,35.639,-83.934,LOOK,Look Rock - Great Smoky Mountains National Park,NP,Chilhowee,TN
,35.669,-84.236,LOTT,Lotterdale Cove,TVA,Greenback,TN
,36.441,-82.126,LOWG,Low Gap Camp,NF,Elizabethton,TN
,36.267,-83.969,LOYS,Loyston Point,TVA,Andersonville,TN
,35.031,-85.561,MARI,Marion County Park,CP,Jasper,TN
,36.212,-83.461,MAYS,May Springs,TVA,Rutledge,TN
,35.903,-85.092,MEAD,Meadow Lake City Park,CP,Crossville,TN
,35.345,-90.045,MEEM,Meeman Shelby Forest State Park,SP,Millington,TN
,35.881,-84.298,MELT,Melton Hill Dam,TVA,Lenoir City,TN
,35.512,-87.461,MERI,Meriwether Lewis,NM,Hohenwald,TN
,35.328,-89.866,MIDW,Midway RV Military,MIL,Millington,TN
,36.096,-87.286,MONT,Montgomery Bell State Park,SP,Burns,TN
,35.667,-88.015,MOUS,Mousetail Landing State Park,SP,Linden,TN
,35.794,-88.266,NATC,Natchez Trace State Park,SP,Wildersville,TN
,36.089,-87.978,NATH,Nathan Bedford Forrest State Park,SP,,TN
,35.367,-89.853,NAVY,Navy Lake Military,MIL,Millington,TN
,36.239,-84.134,NORR,Norris Dam State Park,SP,Lake City,TN
,35.319,-84.127,NORC,North River Composite,NF,Tellico Plains,TN
,35.523,-84.231,NOTC,Notchy Creek - Tellico Lake,TVA,Madisonville,TN
,36.53,-85.17,OBEY,Obey River,COE,Livingston,TN
,36.091,-82.68,OLDF,Old Forge,NF,,TN
,35.494,-86.102,OLDS,Old Stone Fort State Park,SP,Manchester,TN
,35.987,-82.845,PAIN,Paint Creek,NF,Greeneville,TN
,36.204,-83.405,PANT,Panther Creek State Park,SP,Morristown,TN
,36.438,-88.086,PARI,Paris Landing State Park,SP,Buchanan,TN
,35.117,-84.575,PARK,Parksville,NF,Benton,TN
,36.291,-82.499,PERS,Persimmon Ridge City Park,CP,Jonesborough,TN
,36.551,-84.797,PICK,Pickett State Rustic Park,SP,Jamestown,TN
,35.067,-88.26,PICW,Pickwick Dam Tailwater,TVA,Savannah,TN
,35.055,-88.24,PICL,Pickwick Landing State Park,SP,Pickwick Dam,TN
,36.487,-88.035,PINE,Piney, ,Dover,TN
,35.827,-84.099,POLA,Poland Creek, ,Louisville,TN
,36.053,-86.512,POOL,Poole Knobs,TVA,Lavergne,TN
,35.303,-85.086,POSS,Possum Creek RV Park,TVA,Soddy Daisy,TN
,35.229,-84.548,QUIN,Quinn Springs Rec Area,NF,Benton,TN
,35.975,-85.703,RAGL,Ragland Bottom,COE,Smithville,TN
,36.354,-89.413,REEL,Reelfoot Lake State Park,SP,Tiptonville,TN
,35.828,-84.526,RILE,Riley Creek,TVA,Kingston,TN
,36.172,-82.087,ROAN,Roan Mountain State Park,SP,Roan Mountain,TN
,36.07,-84.666,ROCO,Rock Creek - Obed River,NP,Wartburg,TN
,36.138,-82.348,ROCK,Rock Creek Rec Area,NF,Erwin,TN
,35.807,-85.65,ROCI,Rock Island State Park,SP,Rock Island,TN
,35.838,-82.956,ROUN,Round Mountain,NF,Greeneville,TN
,36.669,-88.05,RUSC,Rushing Creek-Lake Access,NF,Canton,TN
,35.372,-85.069,SALE,Sale Creek, ,Sale Creek,TN
,36.322,-85.789,SALT,Salt Lick Creek,COE,Carthage,TN
,36.134,-86.57,SEVE,Seven Points,COE,Hermitage,TN
,35.947,-83.534,SEVI,Sevier County Park - Douglas Reservoir,CP,Sevierville,TN
,35.008,-85.609,SHEL,Shellmound - Nickajack Dam Reservation,TVA,Jasper,TN
,36.247,-86.569,SHUT,Shutes Branch,COE,Old Hickory,TN
,35.242,-85.073,SKUL,Skull Island,CP,Harrison,TN
,35.304,-84.113,SPIV,Spivey Cove,NF,Tellico Plains,TN
,36.476,-85.413,STAN,Standing Stone State Rustic Park,SP,Hilham,TN
,35.262,-84.081,STAT,State Line,NF,Murphy,TN
,35.028,-84.603,SYLC,Sylco,NF,Parksville,TN
,35.064,-90.118,TOFU,T.O. Fuller State Park,SP,Memphis,TN
,35.076,-84.485,THUN,Thunder Rock,NF,Ducktown,TN
,35.222,-86.253,TIMS,Tims Ford State Park,SP,Winchester,TN
,35.564,-84.191,TOQU,Toqua Beach - Tellico Lake,UTIL,Vonore,TN
,35.017,-84.467,TUMB,Tumbling Creek,NF,Copperhill,TN
,36.499,-82.487,WARR,Warriors Path State Park,SP,Kingsport,TN
,36.347,-82.134,WATU,Watauga Dam Tailwater,TVA,Elizabethton,TN
,36.587,-85.344,WILL,Willow Grove - Dale Hollow Lake,COE,,TN
,35.771,-84.216,YARB,Yarberry Peninsula,CP,,TN
,29.516,-100.904,277N,277 North - Amistad National Rec Area,NP,Del Rio,TX
,32.241,-99.879,ABIL,Abilene State Park,SP,Tuscola,TX
,26.28,-97.388,ADOL,Adolph Thomae Jr. County Park,CP,Arroyo City,TX
,31.61,-97.237,AIRP,Airport - Lake Waco,COE,Waco,TX
,32.802,-94.59,ALLE,Alley Creek - Lake Of The Pines,COE,Jefferson,TX
,30.917,-101.909,ALLO,Alley Oop Trailer Park,CP,Iraan,TX
,26.148,-97.172,ANDY,Andy Bowie County Park,CP,South Padre Is,TX
,30.402,-97.953,ARKA,Arkansas Bend - Lake Travis,CP,Austin,TX
,33.231,-94.25,ATLA,Atlanta State Park,SP,Atlanta,TX
,28.39,-96.847,AUST,Austwell City Park,CP,Austwell,TX
,30.755,-98.677,BADU,Badu Park,CP,Llano,TX
,31.749,-99.945,BALL,Ballinger City Park,CP,Ballinger,TX
,31.739,-100.036,BALL,Ballinger Lake Park,CP,Ballinger,TX
,30.946,-103.787,BALM,Balmorhea State Park,SP,Toyahvale,TX
,30.11,-97.287,BAST,Bastrop State Park,SP,Bastrop,TX
,31.136,-97.544,BELT,Belton Lake Military - Fort Hood,MIL,Belton,TX
,26.173,-98.383,BENT,Bentsen - Rio Grande Valley State Park,SP,Mission,TX
,30.686,-97.635,BERR,Berry Springs Park and Preserve,CP,Georgetown,TX
,30.329,-96.569,BIGC,Big Creek Park and Marina,CP,Somerville,TX
,30.309,-96.635,BIRC,Birch Creek - Lake Somerville State Park,SP,Somerville,TX
,27.466,-97.313,BIRD,Bird Island - Padre Island National Seashore,NP,Corpus Christi,TX
,33.342,-97.593,BLAC,Black Creek Lake,NF,Decatur,TX
,30.765,-98.454,BLAR,Black Rock Park,UTIL,Honey Creek,TX
,30.09,-98.427,BLAN,Blanco State Park,SP,Blanco,TX
,35.681,-101.631,BLUE,Blue West - Lake Meredith National Rec Area,NP,Sanford,TX
,25.997,-97.151,BOCA,Boca Chica Beach,CP,Brownsville,TX
,31.772,-93.96,BOLE,Boles Field,NF,Shelbyville,TX
,33.643,-96.137,BONL,Bonham Lake City Rec Area,CP,Bonham,TX
,33.547,-96.146,BONH,Bonham State Park,SP,Bonham,TX
,33.882,-97.658,BOON,Boone Park - Lake Nocona,UTIL,Nocona,TX
,31.029,-94.318,BOUT,Bouton Lake,NF,Zavalla,TX
,31.059,-94.278,BOYK,Boykin Spring,NF,Zavalla,TX
,28.946,-96.538,BRAC,Brackenridge Plantation,CP,Edna,TX
,31.129,-99.383,BRAD,Brady Lake City Park,CP,Brady,TX
,29.253,-98.392,BRAU,Braunig Lake Park,UTIL,Elmendorf,TX
,29.371,-95.632,BRAZ,Brazos Bend State Park,SP,Needville,TX
,33.081,-96.55,BROC,Brockdale Park,UTIL,Allen,TX
,29.334,-98.435,BROO,Brooks AFB Military,MIL,San Antonio,TX
,32.738,-94.543,BRUS,Brushy Creek - Lake Of The Pines,COE,Jefferson,TX
,28.912,-95.336,BRYA,Bryan Beach,CP,Brazosport,TX
,32.754,-94.492,BUCK,Buckhorn Creek - Lake Of The Pines,COE,Jefferson,TX
,30.039,-97.158,BUES,Buescher State Park,SP,Smithville,TX
,33.526,-101.727,BUFF,Buffalo Springs Lake,CP,Lubbock,TX
,35.725,-101.592,BUGB,Bugbee - Lake Meredith National Rec Area,NP,Sanford,TX
,32.594,-101.173,BULL,Bull Creek Park - Lake J. B. Thomas,UTIL,,TX
,32.68,-94.176,CADD,Caddo Lake State Park,SP,Karnack,TX
,30.527,-95.587,CAGL,Cagle Rec Area,NF,New Waverly,TX
,29.307,-98.294,CALA,Calaveras Lake Park,UTIL,San Antonio,TX
,28.466,-98.354,CALL,Calliham - Choke Canyon State Park,SP,Calliham,TX
,30.564,-98.192,CAMC,Camp Creek - Lake Travis,UTIL,,TX
,30.319,-97.758,CAMM,Camp Mabry Military,MIL,Austin,TX
,29.337,-95.289,CAMM,Camp Mohawk County Park,CP,Alvin,TX
,30.823,-94.202,CAMP,Campers Cove - Town Bluff Reservoir,COE,Woodville,TX
,35.923,-100.375,CANA,Canadian City Park,CP,Canadian,TX
,31.137,-94.257,CANE,Caney Creek,NF,Zavalla,TX
,29.896,-98.234,CANL,Canyon - Canyon Lake,COE,New Braunfels,TX
,29.883,-98.216,CANY,Canyon Lake Military - Randolph AFB,MIL,Canyon Lake,TX
,30.879,-98.437,CANY,Canyon of the Eagles Nature Park,UTIL,,TX
,34.413,-101.06,CAPR,Caprock Canyons State Park,SP,Quitaque,TX
,28.786,-96.15,CARL,Carl Park,CP,Palacios,TX
,33.261,-94.189,CASS,Cass County Park,CP,Queen City,TX
,31.193,-94.36,CASL,Cassells - Boykin County Park,CP,Zavalla,TX
,29.342,-98.885,CAST,Castroville Regional Park,CP,Castroville,TX
,33.842,-96.85,CEDA,Cedar Bayou Marina - Lake Texoma,COE,,TX
,30.674,-97.737,CEDB,Cedar Breaks - Lake Georgetown,COE,Georgetown,TX
,35.693,-101.565,CEDC,Cedar Canyon - Lake Meredith National Rec Area,NP,,TX
,31.99,-97.373,CECR,Cedar Creek - Lake Whitney,COE,Whitney,TX
,32.622,-96.98,CEDH,Cedar Hill State Park,SP,Cedar Hill,TX
,30.87,-98.454,CEDP,Cedar Point Rec Area,UTIL,,TX
,31.17,-97.443,CEDR,Cedar Ridge - Belton Lake,COE,Temple,TX
,32.841,-94.697,CEDS,Cedar Springs - Lake Of The Pines,COE,Ore City,TX
,31.962,-97.414,CEDO,Cedron Creek,COE,Whitney,TX
,32.318,-102.555,CHAA,Chamber of Commerce Park - Andrews,CP,Andrews,TX
,32.942,-102.559,CHAS,Chamber of Commerce RV Park - Seagraves,CP,Seagraves,TX
,28.771,-95.615,CHAP,Chamber Park,CP,Sargent,TX
,35.695,-101.653,CHIM,Chimney Hollow - Lake Meredith NRA,NP,Sanford,TX
,29.276,-103.303,CHIS,Chisos Basin - Big Bend National Park,NP,,TX
,34.432,-100.203,CITF,City Fair Park - Childress,CP,Childress,TX
,32.272,-94.986,CITP,City Park Camp - Overton,CP,Overton,TX
,33.17,-99.177,CITR,City RV Park - Throckmorton,CP,Throckmorton,TX
,30.134,-93.921,CLAY,Claiborne West Park,CP,Vidor,TX
,33.059,-96.488,CLEL,Clear Lake Park - Lavon Lake,COE,Princeton,TX
,33.358,-94.186,CLES,Clear Springs - Wright Patman Lake,COE,Texarkana,TX
,32.252,-97.55,CLEB,Cleburne State Park,SP,Cleburne,TX
,33.737,-95.974,COFF,Coffeemill,NF,Honey Grove,TX
,33.171,-102.274,COLM,Coleman City RV Park,CP,Brownfield,TX
,28.714,-97.176,COLE,Coleto Creek Park,AUTH,Victoria,TX
,31.059,-98.505,COLO,Colorado Bend State Park,SP,San Saba,TX
,31.558,-99.741,CONC,Concho Park - O.H. Ivie Reservoir,UTIL,,TX
,34.113,-99.743,COPB,Copper Breaks State Park,SP,Quanah,TX
,31.963,-98.503,COOP,Copperas Creek - Proctor Lake,COE,Comanche,TX
,29.137,-103.523,COTT,Cottonwood - Big Bend National Park,NP,,TX
,31.397,-102.36,CRAN,Crane 4-H RV Park,CP,Crane,TX
,29.89,-98.292,CRAN,Cranes Mill Park - Canyon Lake,COE,Sattler,TX
,33.657,-101.232,CROS,Crosbyton City RV Park,CP,Crosbyton,TX
,29.085,-97.274,CUER,Cuero City Park,CP,Cuero,TX
,30.431,-97.873,CYPR,Cypress Creek - Lake Travis,CP,Austin,TX
,33.013,-94.691,DAIN,Daingerfield State Park,SP,Daingerfield,TX
,32.364,-98.676,DAML,Dam  - Leon Reservoir,UTIL,Eastland,TX
,33.818,-96.564,DAMS,Dam Site,COE,Denison,TX
,31.017,-97.609,DANA,Dana Peak - Stillhouse Hollow Lake,COE,Belton,TX
,30.599,-103.929,DAVI,Davis Mountains State Park,SP,Fort Davis,TX
,32.378,-97.691,DECO,De Cordova Bend - Lake Granbury,AUTH,Granbury,TX
,32.118,-98.524,DELE,De Leon Community Park,CP,De Leon,TX
,32.045,-94.475,DECK,Decker Hill Park - Lake Murvaul,UTIL,,TX
,29.243,-94.872,DELL,Dellanera City RV Park,CP,Galveston,TX
,32.246,-97.814,DINO,Dinosaur Valley State Park,SP,Glen Rose,TX
,33.348,-95.664,DOCT,Doctors Creek - Cooper Lake State Park,SP,Cooper,TX
,31.994,-104.834,DOGC,Dog Canyon  - Guadalupe Mountains National Park,NP,Pine Springs,TX
,33.051,-95.143,DOGW,Dogwood Park,CP,Mount Vernon,TX
,29.679,-94.631,DOBA,Double Bayou County Park,CP,Anahuac,TX
,30.553,-95.133,DOUB,Double Lake,NF,Coldspring,TX
,32.086,-98.344,DUBL,Dublin City Park,CP,Dublin,TX
,32.434,-99.812,DYES,Dyess Military - Dyess AFB,MIL,Abilene,TX
,35.212,-100.864,EASB,East Bluff - Lake McClellan,NF,,TX
,33.735,-95.922,EASL,East Lake Davy Crockett,NF,,TX
,33.114,-96.893,EASV,Eastvale Park - Colony,CP,The Colony,TX
,31.07,-94.126,EBEN,Ebenezer - Sam Rayburn Reservoir,COE,Jasper,TX
,33.81,-96.6,EISE,Eisenhower State Park,SP,Denison,TX
,33.405,-94.317,ELLI,Elliott Lake Military - Red River,MIL,Maud,TX
,30.327,-97.841,EMMA,Emma Long Metropolitan Park,CP,Austin,TX
,30.501,-98.814,ENCH,Enchanted Rock State Natural Area,SP,Fredericksburg,TX
,31.342,-100.517,EQUA,Equalization Channel  - Twin Buttes Reservoir,CP,San Angelo,TX
,33.255,-96.655,ERWI,Erwin Park - McKinney,CP,McKinney,TX
,28.114,-98.725,ESCO,Escondido Ranch Military - Kingsville NAS,MIL,Tilden,TX
,34.432,-100.203,FAIP,Fair Park - Childress,CP,Childress,TX
,31.765,-96.072,FAIR,Fairfield Lake State Park,SP,Fairfield,TX
,26.565,-99.128,FALP,Falcon County Park,CP,Falcon Heights,TX
,26.583,-99.143,FALC,Falcon State Park,SP,Falcon Heights,TX
,31.25,-96.92,FALB,Falls on the Brazos Park,CP,Marlin,TX
,31.425,-97.749,FAUN,Faunt Leroy City Park,CP,Gatesville,TX
,31.425,-97.749,FAUN,Fauntleroy City Park,CP,Gatesville,TX
,33.113,-98.596,FIRE,Firemans City Park - Graham,CP,Graham,TX
,32.62,-95.252,FISH,Fish Hawke Point,CP,Mineola,TX
,31.829,-99.57,FLAT,Flatrock Park - Hords Creek Lake,COE,Coleman,TX
,32.455,-102.571,FLOR,Florey City Park,CP,Andrews,TX
,28.788,-95.996,F521,FM 521 River Park,CP,Wadsworth,TX
,32.723,-101.955,FORR,Forrest Park - Lamesa,CP,Lamesa,TX
,29.756,-94.688,FORA,Fort Anahuac County Park,CP,Anahuac,TX
,33.15,-98.741,FORB,Fort Belknap County Park,CP,Newcastle,TX
,31.841,-106.443,FORB,Fort Bliss RV Military,MIL,El Paso,TX
,32.923,-99.225,FORG,Fort Griffin State Historic Site,AUTH,Albany,TX
,30.737,-99.212,FORM,Fort Mason City Park,CP,Mason,TX
,31.592,-96.527,FORP,Fort Parker State Park,SP,Mexia,TX
,30.152,-103.287,FOPE,Fort Pena Colorada Park,CP,Marathon,TX
,29.465,-98.419,FORS,Fort Sam Houston Army RV Military,MIL,San Antonio,TX
,31.905,-106.498,FRAN,Franklin Mt. State Park - Tom Mays Unit,SP,El Paso,TX
,35.683,-101.593,FRIT,Fritch Fortress - Lake Meredith National Rec Area,NP,Sanford,TX
,32.831,-102.642,GAIN,Gaines County Park,CP,Seminole,TX
,29.198,-94.957,GALV,Galveston Island State Park,SP,Galveston,TX
,29.587,-99.738,GARN,Garner State Park,SP,Concan,TX
,30.616,-96.053,GIBB,Gibbons Creek Reservoir,UTIL,Carlos,TX
,31.989,-102.617,GOLC,Goldsmith City Park,CP,Goldsmith,TX
,28.653,-97.389,GOLI,Goliad State Park,SP,Goliad,TX
,31.377,-100.487,GOOD,Goodfellow AFB Military,MIL,San Angelo,TX
,28.133,-96.984,GOOS,Goose Island State Park,SP,Rockport,TX
,32.792,-95.454,GOVJ,Governor Jim Hogg RV Park - Quitman,CP,Quitman,TX
,29.479,-101.029,GOVE,Governors Landing - Amistad National Rec Area,NP,Del Rio,TX
,29.482,-95.035,GREE,Green Caye County RV Park,CP,Dickinson,TX
,29.45,-97.183,GREE,Green Dickson Park,CP,Shriner,TX
,30.481,-98.142,GREL,Grelle - Lake Travis,UTIL,,TX
,29.853,-98.504,GUAR,Guadalupe River State Park,SP,Spring Branch,TX
,29.452,-96.943,HALL,Hallettsville City Park,CP,Hallettsville,TX
,32.875,-100.131,HAML,Hamlin City Park,CP,Hamlin,TX
,32.174,-97.483,HAMM,Hamm Creek County Park,CP,Rio Vista,TX
,31.273,-94.405,HANK,Hanks Creek - Sam Rayburn Reservoir,COE,Huntington,TX
,33.8,-98.18,HAPG,Hapgood RV Park,CP,Henrietta,TX
,35.646,-101.628,HARB,Harbor Bay - Lake Meredith National Rec Area,NP,Sanford,TX
,31.213,-94.267,HARV,Harvey Creek,NF,Broaddus,TX
,33.153,-99.731,HASK,Haskell City Park,CP,Haskell,TX
,34.835,-102.398,HERE,Hereford City RV Park,CP,Hereford,TX
,33.292,-94.331,HERR,Herron Creek - Wright Patman Reservoir,COE,Maud,TX
,33.115,-97.039,HICK,Hickory Creek - Lewisville Lake,COE,Lewisville,TX
,31.976,-98.032,HICO,Hico City Park,CP,Hico,TX
,32.268,-96.664,HIGH,Highview - Bardwell Lake,COE,Ennis,TX
