,Lat,Long,Code,Campground,Type,City,State
,40.746,-122.804,COOP,Cooper Gulch,NF,Lewiston,CA
,33.626,-115.326,CORN,Corn Springs,BLM,Corn Springs,CA
,32.711,-116.573,CORR,Corral Canyon,NF,Pine Valley,CA
,33.474,-115.888,CORV,Corvina Beach  - Salton Sea State Rec Area,SRA,,CA
,32.777,-116.309,COTD,Cottonwood,BLM,Boulevard,CA
,34.639,-118.503,COTT,Cottonwood,NF,Lake Hughes,CA
,39.549,-120.317,COTW,Cottonwood,NF,Sierraville,CA
,33.748,-115.825,COWD,Cottonwood - Joshua Tree National Park,NP,Indio,CA
,41.431,-121.061,COTF,Cottonwood Flat,NF,Canby,CA
,39.891,-120.209,COTS,Cottonwood Springs Family .,NF,Chilcoot,CA
,39.056,-123.05,COWM,Cow Mountain Rec Area,BLM,Ukiah,CA
,36.127,-118.619,COYF,Coy Flat,NF,Springville,CA
,37.078,-121.528,COYO,Coyote Lake County Park,CP,Gilroy,CA
,34.264,-117.085,CRAB,Crab Flats,NF,Lake Arrowhead,CA
,40.563,-121.52,CRGS,Crags - Lassen Volcanic National Park,NP,,CA
,37.752,-119.795,CRAN,Crane Flat - Yosemite National Park,NP,Crane Flat,CA
,40.627,-121.043,CRAT,Crater Lake,NF,Susanville,CA
,39.891,-120.423,CROC,Crocker Family .,NF,Portola,CA
,37.573,-118.769,CROW,Crowley Lake,BLM,Mammoth Lakes,CA
,33.563,-117.822,CRYS,Crystal Cove State Park - Moro Campground,SP,Laguna Beach,CA
,34.324,-117.836,CRYL,Crystal Lake Rec Area,NF,Azusa,CA
,38.764,-119.845,CRYS,Crystal Springs,NF,Bridgeport,CA
,41.786,-123.389,CURL,Curly Jack,NF,Happy Camp,CA
,38.977,-120.102,DLBL,D.L. Bliss State Park,SP,Emerald Bay,CA
,38.342,-119.832,DARD,Dardanelle,NF,Dardanelle,CA
,33.804,-116.732,DARC,Dark Canyon,NF, Idyllwild,CA
,39.429,-121.108,DARK,Dark Day,NF,Camptonville,CA
,39.362,-122.656,DAVI,Davis Flat,NF,Elk Creek,CA
,34.756,-119.95,DAVY,Davy Brown,NF,Santa Ynez,CA
,41.062,-121.975,DEAL,Deadlum,NF,Round Mountain,CA
,38.317,-119.748,DEAD,Deadman,NF,Mi-Wuk,CA
,39.89,-121.024,DEAN,Deanes Valley,NF,Quincy,CA
,40.965,-121.838,DEEP,Deep Creek,NF,Big Bend,CA
,37.252,-119.176,DEEC,Deer Creek,NF,Clovis,CA
,41.568,-122.135,DEEM,Deer Mountain Snowpark,NF,Weed,CA
,39.266,-122.884,DEER,Deer Valley,NF,Upper Lake,CA
,40.47,-122.926,DEEL,Deerlick Springs,NF,,CA
,38.742,-120.526,DEER,Deerwood  - Sly Park Recreation Area,CP,Pollock Pines,CA
,33.221,-117.405,DELM,Del Mar Beach Military,MIL,Oceanside,CA
,37.57,-121.688,DELV,Del Valle Regional Park,CP,Livermore,CA
,34.436,-119.202,DENN,Dennison Park,CP,Ojai,CA
,40.933,-123.393,DENN,Denny,NF,Denny,CA
,34.875,-116.959,DESE,Desert Rat RV Military,MIL,Barstow,CA
,37.654,-119.063,DEVI,Devils Postpile,NM,,CA
,34.243,-118.036,DEVO,Devore,NF,Azusa,CA
,39.631,-120.638,DIAB,Diablo,NF,,CA
,37.863,-119.87,DIAM,Diamond O,NF,Groveland,CA
,36.559,-118.057,DIAZ,Diaz Lake,CP,Lone Pine,CA
,41.574,-123.541,DILL,Dillon,NF,Orleans,CA
,37.071,-119.156,DINK,Dinkey,NF,Dinkey Creek,CA
,37.671,-119.837,DIRT,Dirt Flat,NF,El Portal,CA
,39.336,-122.702,DIXG,Dixie Glade,NF,Stonyford,CA
,33.162,-117.047,DIXL,Dixon Lake,CP,Escondito,CA
,33.931,-118.435,DOCK,Dockweiler Beach RV,CP,Los Angeles,CA
,40.975,-120.131,DODG,Dodge,BLM,Susanville,CA
,39.565,-120.066,DOGV,Dog Valley,NF,Verdi,CA
,34.235,-117.212,DOGW,Dogwood,NF,Rimforest,CA
,33.464,-117.688,DOHE,Doheny State Beach,SB,Dana Point,CA
,40.36,-121.345,DOMI,Domingo Springs,NF,Chester,CA
,39.322,-120.241,DONN,Donner Memorial State Park,SP,Truckee,CA
,39.322,-120.634,DONS,Donner Summit Area - Lake Spaulding,UTIL,Emigrant Gap,CA
,37.113,-119.31,DORA,Dorabelle,NF,Shaver Lake,CA
,38.315,-123.042,DORN,Doran Regional Park,CP,Bodega Bay,CA
,36.636,-118.811,DORS,Dorst  Creek - Sequoia National Park,NP,Giant Forest,CA
,32.999,-116.941,DOSP,Dos Picos,CP,Ramona,CA
,37.83,-121.311,DOSR,Dos Reis,CP,Lathrop,CA
,40.648,-122.954,DOUG,Douglas City,BLM,Douglas City,CA
,35.424,-118.011,DOVE,Dove Springs Off Hwy Area,BLM,Mohave,CA
,33.461,-116.97,DRIP,Dripping Springs,NF,Aguanga,CA
,38.942,-120.765,DRUB,Dru Barner,NF,Georgetown,CA
,37.674,-119.835,DRYG,Dry Gulch,NF,Mariposa,CA
,32.714,-114.942,DUNE,Dunebuggy FlatsÃ‚Â Ã‚Â OHV,BLM,Winterhaven,CA
,34.675,-118.977,DUTC,Dutchman,NF,Maricopa,CA
,41.235,-123.659,ENEN,E - Ne - Nuck,NF,Orleans,CA
,40.549,-120.779,EAGL,Eagle,NF,Susanville,CA
,41.153,-122.671,EAGC,Eagle Creek,NF,Trinity Center,CA
,41.154,-123.109,EASF,East Fork,NF,Cecilville,CA
,37.484,-118.719,EASK,East Fork,NF,Bishop,CA
,39.501,-120.532,EASM,East Meadow,NF,Truckee,CA
,39.349,-122.52,EAST,East Park Reservoir - USBR,BOR,Lodoga,CA
,40.773,-122.921,EASW,East Weaver,NF,Trinity Center,CA
,36.718,-118.833,EASB,Eastern Big Meadow Road,NF,,CA
,41.154,-123.107,EAST,Eastfork,NF,,CA
,34.918,-117.925,EDWA,Edwards AFB Military,MIL,,CA
,39.825,-123.084,EELR,Eel River,NF,Covelo,CA
,34.462,-120.022,ELCP,El Capitan State Beach,SB,Goleta,CA
,33.651,-117.413,ELCA,El Cariso,NF,Lake Elsinore,CA
,32.818,-115.68,ELCE,El Centro NAF Military,MIL,El Centro,CA
,35.338,-120.71,ELCH,El Chorro Regional Park,CP,San Luis Obispo,CA
,38.944,-119.975,ELDO,El Dorado,CP,South Lake Tahoe,CA
,34.623,-117.542,ELMI,El Mirage Dry Lake OHV,BLM,Adelanto,CA
,40.248,-121.448,ELAM,Elam,NF,Chester,CA
,41.359,-124.03,ELKP,Elk Prairie  - Prairie Creek Redwoods State Park,SP,Orick,CA
,37.938,-119.244,ELLE,Ellery,NF,Lee Vining,CA
,40.916,-122.242,ELLC,Ellery Creek,NF,Lakehead,CA
,38.952,-120.085,EMEB,Emerald Bay State Park,SP,South Lake Tahoe,CA
,41.264,-120.138,EMER,Emerson,NF,Eagleville,CA
,36.495,-117.227,EMIG,Emigrant - Death Valley National Park,NP,Panamint Springs,CA
,34.282,-119.319,EMMA,Emma Wood State Beach,SB,Ventura,CA
,34.226,-114.2,EMPI,Empire Landing,BLM,Earp,CA
,36.451,-118.163,EQUE,Equestrian,NF,,CA
,36.141,-121.495,ESCO,Escondido,NF,Greenfield,CA
,36.69,-118.949,ESHO,Eshom,NF,Woodlake,CA
,41.459,-122.9,ETNA,Etna City Park,CP,Etna,CA
,38.34,-119.79,EURE,Eureka Valley,NF,Dardanelle,CA
,35.643,-118.589,EVAN,Evans Flat,NF,Wofford Heights,CA
,35.929,-118.49,FAIR,Fairview,NF,Kernville,CA
,34.173,-119.207,FAIR,Fairways RV Military - Port Hueneme NCB,MIL,Port Hueneme,CA
,34.306,-118.159,FALL,Fall Creek,NF,Palmdale,CA
,38.926,-120.051,FALF,Fallen Leaf,NF,South Lake Tahoe,CA
,34.318,-119.387,FARI,Faria RV Park,CP,Ventura,CA
,38.869,-120.396,FASH,Fashoda,NF,Pollock Pines,CA
,39.643,-121.274,FEAF,Feather Falls,NF,Feather Falls,CA
,40.19,-121.105,FEAT,Feather River/Rocky Point - Lake Almanor,CP,Canyondam,CA
,41.835,-120.029,FEER,Fee Reservoir,BLM,Fort Bidwell,CA
,38.367,-119.871,FENC,Fence Creek,NF,Mi-Wuk,CA
,33.79,-116.736,FERN,Fern Basin,NF,Idyllwild,CA
,39.518,-120.992,FIDD,Fiddle Creek,NF,Camptonville,CA
,32.651,-117.15,FIDD,Fiddlers Cove RV Military - Coronado NB,MIL,Coronado,CA
,34.735,-119.994,FIGU,Figueroa,NF,Los Olivos,CA
,39.486,-120.553,FIND,Findley,NF,Sierraville,CA
,38.799,-120.752,FINN,Finnon Lake,CP,Placerville,CA
,40.343,-123.403,FIRC,Fir Cove,NF,Mad River,CA
,39.486,-120.551,FIRT,Fir Top,NF,Sierraville,CA
,37.26,-119.353,FISH,Fish Creek,NF,Auberry,CA
,36.067,-118.217,FISK,Fish Creek,NF,Inyokern,CA
,41.265,-123.684,FISL,Fish Lake,NF,Orleans,CA
,37.701,-120.408,FLEM,Fleming Meadow - Don Pedro Rec Area,CP,La Grange,CA
,41.802,-124.153,FLOR,Florence Keller County Park,CP,Crescent City,CA
,38.522,-122.213,FOOT,Foothill Pines - Lake Berryessa - USBR,BOR,Napa,CA
,40.377,-123.327,FORE,Forest Glen,NF,Hayfork,CA
,37.255,-118.579,FORK,Forks,NF,Aspendell,CA
,37.315,-119.569,FORS,Forks,NF,Oakhurst,CA
,41.865,-123.256,FORT,Fort Goff,NF,Seiad,CA
,35.962,-121.186,FORH,Fort Hunter Liggett Primitive Military,MIL,King City,CA
,38.508,-123.228,FORR,Fort Ross State Park,SP,Bodega Bay,CA
,40.06,-120.073,FORT,Fort Sage Off Hwy Area,BLM,Doyle,CA
,35.977,-117.923,FOSS,Fossil Falls,BLM,Little Lake,CA
,34.356,-119.314,FOST,Foster Park,CP,Ventura,CA
,37.249,-118.571,FOUR,Four Jeffery,NF,Bishop,CA
,39.362,-122.654,FOUT,Fouts,NF,Stonyford,CA
,41.245,-122.023,FOWL,Fowlers Camp,NF,McCloud,CA
,37.42,-121.373,FRAN,Frank Raines Regional Park,CP,Patterson,CA
,38.17,-120.07,FRAS,Fraser Flat,NF,Mi-Wuk,CA
,36.238,-118.692,FRAZ,Frazier Mill - State Forest,SF,Springville,CA
,34.543,-119.822,FREM,Fremont,NF,Santa Barbar,CA
,36.76,-121.502,FREP,Fremont Peak State Park,SP,San Juan Bautista,CA
,37.553,-118.683,FREC,French Camp,NF,Bishop,CA
,39.115,-120.421,FRED,French Meadows,NF,Foresthill,CA
,39.9,-120.188,FREF,Frenchman,NF,Chilcoot,CA
,39.458,-121.151,FREN,Frenchy Point,NF,Camptonville,CA
,37.456,-119.548,FRES,Fresno Dome,NF,Oakhurst,CA
,35.874,-118.573,FROG,Frog Meadow,NF,California Hot Springs,CA
,38.044,-120.522,FROV,Frogtown RV Park,CP,Angels Camp,CA
,33.344,-116.881,FRYC,Fry Creek,NF,Santa Ysabel,CA
,39.436,-122.968,FULG,Fuller Grove - Lake Pillsbury,UTIL,Potter Valley,CA
,39.35,-120.656,FULL,Fuller Lake, ,Nevada City,CA
,36.463,-116.869,FURN,Furnace Creek - Death Valley National Park,NP,Furnace Creek,CA
,37.361,-119.468,GAGG,Gaggs Camp,NF,Oakhurst,CA
,40.02,-121.223,GANS,Gansner Bar,NF,Quincy,CA
,39.433,-121.123,GARD,Garden Point,NF,Camptonville,CA
,34.472,-120.229,GAVI,Gaviota State Park,SP,Goleta,CA
,32.94,-115.143,GECK,Gecko Loop - Imperial Sand Dunes OHV,BLM,Brawley,CA
,37.36,-120.959,GEOR,George Hatfield State Rec Area,SRA,Hilmar,CA
,38.975,-120.392,GERL,Gerle Creek,NF,Pollock Pines,CA
,39.139,-120.792,GIAN,Giant Gap,NF,Foresthill,CA
,37.013,-119.106,GIGA,Gigantea,NF,Shaver Lake,CA
,32.992,-115.079,GLAM,Glamis Flats - Imperial Sand Dunes OHV,BLM,Brawley,CA
,37.752,-118.99,GLAS,Glass Creek,NF,June Lake,CA
,34.205,-117.404,GLEH,Glen Helen Regional Park,CP,San Bernardino,CA
,34.241,-117.952,GLEN,Glenn Camp,NF,Azusa,CA
,38.009,-120.541,GLOI,Gloryhole Rec Area- Ironhorse - USBR,BOR,Angels Camp,CA
,41.396,-124.068,GOLB,Gold Bluffs Beach - Prarie Creek Redwoods State Park,SP,Orick,CA
,39.605,-121.139,GOLT,Golden Trout Crossing,NF,Marysville,CA
,41.1,-122.779,GOLF,Goldfield,NF,Trinity Center,CA
,35.874,-118.456,GOLD,Goldledge,NF,Kernville,CA
,36.988,-118.275,GOOD,Goodale Creek,BLM,Independence,CA
,39.259,-120.209,GOSM,Goose Meadow,NF,Truckee,CA
,34.222,-118.178,GOUL,Gould Mesa,NF,La CaÃ±ada Flintridge,CA
,40.413,-120.862,GOUM,Goumaz,NF,Susanville,CA
,37.334,-118.19,GRAD,Grandview,NF,Big Pine,CA
,37.542,-119.27,GRAN,Granite Creek,NF,,CA
,39.3,-120.204,GRAT,Granite Flat,NF,Truckee,CA
,37.342,-121.722,GRAC,Grant County Park,CP,San Jose,CA
,39.89,-120.479,GRAS,Grasshopper Flat Family .,NF,Portola,CA
,41.857,-123.887,GRAF,Grassy Flat,NF,Crescent City,CA
,40.857,-123.492,GRYF,Grays Falls,NF,Burnt Ranch,CA
,36.781,-118.285,GRAY,Grays Meadow,NF,Independence,CA
,32.71,-114.924,GRAY,Grays WellÃ‚Â Ã‚Â Ã‚Â OHV,BLM,Winterhaven,CA
,38.11,-119.278,GREK,Green Creek,NF,Bridgeport,CA
,34.245,-117.063,GREV,Green Valley,NF,Lake Arrowhead,CA
,32.905,-116.584,GRVV,Green Valley - Cuyamaca Rancho State Park,SP,Julian,CA
,35.739,-118.557,GREE,Greenhorn Mountain Park,CP,Wofford Heights,CA
,40.826,-122.254,GREC,Greens Creek,NF,Redding,CA
,40.157,-120.955,GREN,Greenville Community Campground,NF,Greenville,CA
,40.888,-122.368,GREG,Gregory Creek,NF,Lakehead,CA
,37.399,-119.565,GREY,Greys Mountain,NF,Oakhurst,CA
,41.807,-123.218,GRIC,Grider Creek,NF,Seiad Valley,CA
,39.592,-122.525,GRIM,Grimy Gulch - Stony Gorge Reservoir - USBR,BOR,Elk Creek,CA
,39.887,-120.474,GRIZ,Grizzly,NF,Portola,CA
,39.867,-121.207,GRIF,Grizzly Creek,NF,Quincy,CA
,40.487,-123.904,GRIR,Grizzly Creek Redwoods State Park,SP,Carlotta,CA
,38.543,-119.88,GROF,Grouse Flat,NF,Bear Valley,CA
,39.389,-120.609,GROU,Grouse Ridge,NF,Nevada City,CA
,38.7,-119.838,GROV,Grover Hot Springs State Park,SP,Markleeville,CA
,33.247,-117.272,GUAJ,Guajome Park,CP,Oceanside,CA
,38.756,-123.516,GUAL,Gualala Point Regional Park,CP,Gualala,CA
,34.342,-117.654,GUFF,Guffy,NF,Big Pines,CA
,37.773,-119.082,GULL,Gull Lake,NF,June Lake,CA
,41.213,-122.509,GUMB,Gumboot Lake,NF,Mt.Shasta,CA
,40.309,-121.426,GURN,Gurnsey Creek,NF,Chester,CA
,37.996,-120.181,HACI,Hacienda,NF,Twain Harte,CA
,37.466,-122.445,HALM,Half Moon Bay State Beach,SP,Half Moon Bay,CA
,34.651,-119.068,HALF,Halfmoon,NF,Frazier Park,CA
,40.018,-121.074,HALL,Hallsted,NF,Quincy,CA
,39.95,-122.991,HAMM,Hammerhorn Lake,NF,Willits,CA
,39.311,-120.497,HAMP,Hampshire Rocks,NF,Soda Springs,CA
,34.288,-116.974,HANN,Hanna Flats,NF,Fawnskin,CA
,34.688,-118.847,HARD,Hardluck,NF,Maricopa,CA
,41.457,-121.785,HARR,Harris Springs,NF,,CA
,37.772,-119.037,HART,Hartley Springs,NF,Mammoth Lakes,CA
,39.868,-121.174,HASK,Haskins Valley,CP,,CA
,40.668,-121.447,HAT,Hat Creek,NF,Old Station,CA
,41.052,-121.973,HAWK,Hawkins Landing,UTIL,Big Bend,CA
,40.784,-123.343,HAYD,Hayden Flat,NF,Del Loma,CA
,40.874,-122.768,HAYW,Hayward Flat,NF,Trinity Center,CA
,38.739,-120.531,HAZE,Hazel Creek  - Sly Park Recreation Area,CP,Pollock Pines,CA
,41.585,-121.615,HEAD,Headquarters,NF,,CA
,35.797,-118.45,HEAQ,Headquarters,NF,Kernville,CA
,33.506,-115.916,HEAR,Headquarters - Salton Sea State Rec Area,SRA,Mecca,CA
,34.159,-116.786,HEAB,Heart Bar,NF,Angelus Oaks,CA
,36.231,-118.683,HENP,Hedrick Pond - State Forest,SF,Springville,CA
,40.371,-123.314,HELG,Hell Gate,NF,Hayfork,CA
,39.069,-120.416,HELL,Hell Hole,NF,Georgetown,CA
,41.586,-121.589,HEML,Hemlock,NF,Tionesta,CA
,39.084,-123.485,HEND,Hendy Woods State Park,SP,Mendocino,CA
,37.188,-121.546,HENC,Henry Coe State Park,SP,Morgan Hill,CA
,37.031,-122.041,HENR,Henry Cowell Redwoods State Park,SP,Scotts Valley,CA
,38.543,-119.884,HERM,Hermit Valley,NF,Bear Valley,CA
,38.244,-119.932,HERC,Herring Creek,NF,Bumblebee,CA
,38.249,-119.935,HERR,Herring Reservoir,NF,Bumblebee,CA
,34.386,-117.252,HESP,Hesperia Lake Park,CP,Hesperia,CA
,35.26,-120.415,HIMO,Hi Mountain,NF,San Luis Obisp,CA
,36.259,-118.661,HIDF,Hidden Falls - State Forest,SF,Springville,CA
,40.276,-123.867,HIDS,Hidden Springs - Humbolt Redwoods State Park,SP,Weott,CA
,34.017,-116.163,HIDD,Hidden Valley - Joshua Tree National Park,NP,Twentynine Palms,CA
,37.123,-119.895,HIDV,Hidden View,COE,Madera,CA
,40.339,-121.306,HIGH,High Bridge,NF,Chester,CA
,38.489,-119.807,HIGL,Highland Lakes,NF,Arnold,CA
,38.735,-120.542,HILL,Hilltop  - Sly Park Recreation Area,CP,Pollock Pines,CA
,40.866,-122.249,HIRZ,Hirz Bay,NF,Lakehead,CA
,40.313,-123.361,HOBA,Hobart Creek - Ruth Lake,CP,Mad River,CA
,35.574,-118.529,HOBO,Hobo,NF,Lake Isabella,CA
,40.929,-123.153,HOBG,Hobo Gulch,NF,Junction City,CA
,34.338,-119.412,HOBS,Hobson Park,CP,Ventura,CA
,37.797,-119.868,HODG,Hodgdon Meadow - Yosemite National Park,NP,Groveland,CA
,34.303,-116.896,HOLC,Holcomb Valley,NF,Big Bear City,CA
,40.31,-121.561,HOLE,Hole In The Ground,NF,Mineral,CA
,35.044,-115.398,HOLW,Hole In The Wall - Mojave National Preserve,NP,Essex,CA
,35.954,-118.622,HOLM,Holey Meadow,NM,Porterville,CA
,37.553,-118.676,HOLI,Holiday,NF,ammoth Lakes,CA
,36.768,-121.412,HOLL,Hollister Hills State Veh Rec Area,SP,Hollister,CA
,40.244,-124.123,HOND,Honeydew,BLM,Honeydew,CA
,38.2,-119.321,HONE,Honeymoon,NF,Bridgeport,CA
,40.779,-121.502,HONN,Honn Creek,NF,Hat Creek,CA
,38.73,-119.929,HOPE,Hope Valley,NF,Woodfords,CA
,36.391,-118.956,HORC,Horse Creek,COE,Visalia,CA
,41.167,-122.691,HORF,Horse Flat,NF,Callahan,CA
,34.343,-118.01,HORL,Horse Flats,NF,La Canada,CA
,35.899,-118.373,HORM,Horse Meadow,NF,Kernville,CA
,40.106,-124.066,HORN,Horse Mountain,BLM,Etterburg,CA
,34.352,-117.069,HORP,Horse Springs,NF,Fawnskin,CA
,35.021,-120.115,HORS,Horseshoe,NF,Santa Maria,CA
,37.7,-120.242,HORB,Horseshoe Bend Rec Area,COE,Coulterville,CA
,37.367,-118.576,HORT,Horton Creek,BLM,Bishop,CA
,35.829,-118.458,HOSP,Hospital Flat,NF,Kernville,CA
,41.236,-123.285,HOTE,Hotelling,NF,Callahan,CA
,39.878,-122.992,HOWA,Howard Meadows/Lake,NF,Covelo,CA
,41.486,-120.969,HOWG,Howards Gulch,NF,Canby,CA
,38.094,-120.042,HULL,Hull Creek,NF,Mi-Wuk,CA
,40.587,-124.265,HUMB,Humboldt County Fairgrounds,CP,Ferndale,CA
,41.223,-124.093,HUML,Humboldt Lagoons State Park,SP,Trinidad,CA
,36.794,-118.908,HUME,Hume Lake,NF,Hume,CA
,35.671,-118.474,HUNG,Hungry Gulch,NF,Lake Isabella,CA
,34.792,-118.871,HUNV,Hungry Valley State Veh Rec Area,SRA,Lebec,CA
,33.678,-116.683,HURK,Hurkey Creek,CP,Mountain Center,CA
,38.832,-120.357,ICEH,Ice House,NF,Pollock Pines,CA
,41.331,-123.059,IDLE,Idlewild,NF,Etna,CA
,33.748,-116.716,IDYW,Idyllwild - Mount San Jacinto State Park,SP,Idyllwild,CA
,33.743,-116.725,IDYL,Idyllwild County Park,CP,Idyllwild,CA
,32.871,-114.467,IMPD,Imperial Dam LTVA,BLM,Yuma,CA
,36.797,-118.208,INDE,Independence Creek,CP,Independence,CA
,39.451,-120.288,SPPC,Independence Lake,UTIL,Truckee,CA
,34.094,-116.158,INDC,Indian Cove - Joshua Tree National Park,NP,Twentynine Palms,CA
,38.744,-119.783,INDR,Indian Creek,BLM,Markleeville,CA
,37.661,-119.848,INDA,Indian Flat, ,El Portal,CA
,33.349,-116.659,INDF,Indian Flats,NF,Warner Springs,CA
,38.421,-120.643,INDG,Indian Grinding Rock State Park,SP,Pine Grove,CA
,41.634,-123.079,INDT,Indian Scotty,NF,Fort Jones,CA
,39.329,-120.57,INDS,Indian Springs,NF,Emigrant Gap,CA
,39.513,-120.981,INDV,Indian Valley,NF,Camptonville,CA
,41.714,-121.508,INDW,Indian Wells - Lava Bed National Monument,NM,Tulelake,CA
,37.246,-118.589,INTA,Intake 2,NF,Bishop,CA
,41.054,-121.405,INTE,Inter-Mountain Fair of Shasta county,CP,McArthur,CA
,37.518,-118.712,IRIS,Iris Meadow,NF,Mammoth Lakes,CA
,37.985,-120.535,IRON,Ironhorse- Glory Hole Area - New Melones Lake,BOR,Angels Camp,CA
,36.867,-119.32,ISLA,Island Park, ,Fresno,CA
,37.277,-118.964,JACM,Jackass Meadow,NF,Lakeshore,CA
,40.962,-122.661,JACS,Jackass Spring,NF,Trinity Center,CA
,39.458,-120.601,JACK,Jackson Creek,NF,,CA
,34.511,-120.5,JALA,Jalama Beach,CP,Lompoc,CA
,41.88,-120.764,JANE,Janes Reservoir,NF,Alturas,CA
,35.315,-118.044,JAWB,Jawbone Canyon Off Hwy Area,BLM,Mohave,CA
,41.796,-124.086,JEDE,Jedediah Smith Redwoods State Park,SP,Crescent City,CA
,38.729,-120.546,JENK,Jenkinson  - Sly Park Recreation Area,CP,Pollock Pines,CA
,37.546,-119.839,JERS,Jerseydale,NF,Oakhurst,CA
,38.859,-120.383,JONF,Jones Fork,NF,Pollock Pines,CA
,40.728,-122.228,JONL,Jones Valley  (Lower),NF,Redding,CA
,40.73,-122.23,JONU,Jones Valley  (Upper),NF,Redding,CA
,33.674,-115.801,JOSH,Joshua Tree South,BLM,,CA
,41.817,-122.124,JUAN,Juanita Lake,NF,Macdoel,CA
,33.992,-116.061,JUMB,Jumbo Rocks - Joshua Tree National Park,NP,,CA
,37.938,-119.251,JUNT,Junction,NF,Lee Vining,CA
,40.746,-123.063,JUNC,Junction City,BLM,Junction City,CA
,37.782,-119.075,JUNE,June Lake,NF,June Lake,CA
,40.451,-121.294,JUNI,Juniper Lake - Lassen Volcanic National Park,NP,Viola,CA
,38.741,-120.522,KANE,Kane XXX  - Sly Park Recreation Area,CP,Pollock Pines,CA
,41.335,-122.641,KANG,Kangaroo Lake, ,Etna,CA
,39.114,-120.159,KASP,Kaspian,NF,South Lake Tahoe,CA
,35.091,-119.735,KCLP,KCL - Carrizo Plains,BLM,,CA
,37.441,-119.544,KELT,Kelty Meadow,NF,Oakhurst,CA
,36.053,-118.129,KENM,Kennedy Meadows,NF,Pearsonville,CA
,34.408,-118.948,KENN,Kenney Grove County Park,CP,Santa Paula,CA
,35.446,-118.92,KERN,Kern River Park,CP,Bakersfield,CA
,35.634,-118.492,KEYE,Keyesville Rec Site,BLM,Wofford Heights,CA
,40.018,-124.003,KINR,King Range Conservation Area, ,Whitethorn,CA
,34.716,-118.928,KINC,Kings Camp,NF,Maricopa,CA
,39.903,-122.767,KING,Kingsley Glade,NF,Paskenta,CA
,37.253,-119.177,KINN,Kinnikinnick,NF,Lakeshore,CA
,36.879,-119.149,KIRC,Kirch Flat,NF,Prather,CA
,35.99,-121.496,KIRK,Kirk Creek,NF,Lucia,CA
,38.707,-120.087,KIRW,Kirkwood Lake,NF,Pioneer,CA
,38.776,-119.896,KITC,Kit Carson,NF,Markleeville,CA
,32.786,-117.048,MIST,Kumeyaay Lake Campground - Mission Trails Park,CP,San Diego,CA
,39.235,-123.178,KYEN,Kyen,COE,Ukiah,CA
,35.353,-120.26,LAPA,La Panza,NF,Santa Margarita,CA
,32.888,-116.448,LAGU,Laguna,NF,Pine Valley,CA
,36.579,-121.755,LAGS,Laguna Seca,CP,Salinas,CA
,34.391,-117.722,LAKE,Lake,NF,Wrightwood,CA
,38.477,-120.005,LAKA,Lake Alpine,NF,Arnold,CA
,34.576,-119.958,LKCH,Lake Cachuma,CP,Santa Barbara,CA
,33.627,-116.268,LKCP,Lake Cahuilla County Park,CP,La Quinta,CA
,34.416,-119.338,LKCA,Lake Casitas,CP,Ventura,CA
,32.987,-116.584,LACU,Lake Cuyamaca Park,CP,Julian,CA
,33.677,-117.374,LKEL,Lake Elsinore,CP,Lake Elsinore,CA
,39.184,-120.119,LAKF,Lake Forest,CP,South Lake Tahoe,CA
,37.602,-119.009,LAKG,Lake George,NF,Mammoth Lakes,CA
,33.671,-116.679,LAKH,Lake Hemet, ,Idyllwild,CA
,32.861,-116.891,LKJN,Lake Jennings,CP,Lakeside,CA
,37.607,-119.007,LAKM,Lake Mary,NF,Mammoth Lakes,CA
,37.523,-120.297,LAKW,Lake McSwain Rec Area,COE,Snelling,CA
,32.686,-116.523,LKMO,Lake Morena,CP,,CA
,35.759,-120.885,LKNA,Lake Nacimiento,CP,Paso Robles,CA
,33.332,-117.324,LAKL,Lake ONeill Military,MIL,Oceanside,CA
,33.869,-117.177,LAKP,Lake Perris State Rec Area,SRA,Perris,CA
,34.474,-118.761,LKPU,Lake Piru State Rec Area,SRA,Piru,CA
,33.581,-117.031,LAKN,Lake Skinner,CP,Winchester,CA
,38.493,-122.029,LAKU,Lake Solano County Park,CP,Winters,CA
,39.322,-120.634,LAKE,Lake Spaulding,CP,Truckee,CA
,39.701,-120.661,LAKB,Lakes Basin Family .,NF,Graeagle,CA
,40.872,-122.388,LAKS,Lakeshore East,NF,Lakehead,CA
,39.384,-120.171,LAKD,Lakeside,NF,Truckee,CA
,36.764,-118.882,LAND,Landslide,NF,Hume,CA
,32.722,-116.261,LARK,Lark Canyon,BLM,Boulevard,CA
,41.826,-120.295,LASS,Lassen Creek,NF,Canby,CA
,40.335,-121.203,LAST,Last Chance Creek,CP,Chester,CA
,40.135,-120.348,LAUF,Laufman Family .,NF,Milford,CA
,41.403,-121.337,LAVA,Lava Camp,NF,Adin,CA
,35.88,-118.676,LEAV,Leavis Flat,NF,,CA
,38.333,-119.552,LEAM,Leavitt Meadows,NF,Walker,CA
,36.262,-119.899,LEMO,Lemoore Naval Air Station Military,MIL,Lemoore,CA
,34.049,-118.933,LEOC,Leo Carrillo State Park,SP,Santa Monica,CA
,39.132,-120.417,LEWI,Lewis,NF,Foresthill,CA
,38.727,-123.072,LIBE,Liberty Glen, ,Healdsburg,CA
,39.93,-120.503,LIGH,Lightning Tree Family .,NF,Portola,CA
