,Long,Lat,Code,Campground,Type,City,State
,40.436,-99.378,HOLD,Holdrege City Park,CP,Holdrege,NE
,41.851,-99.216,HOME,Homestead Knolls - Calamus State Rec Area,SRA,Burwell,NE
,41.616,-96.547,HOOP,Hooper Memorial Park,CP,Hooper,NE
,41.107,-97.956,HORD,Hord Lake  State Rec Area,SRA,Central City,NE
,42.871,-98.882,HULL,Hull Lake State Wildlife Area,SFW,Butte,NE
,40.159,-95.946,HUMB,Humboldt Lake Park,CP,Humboldt,NE
,41.686,-97.488,HUMP,Humphrey City Park,CP,Humphrey,NE
,40.083,-99.229,HUNT,Hunter Cove - Harlan County Lake,COE,Republican City,NE
,40.254,-95.569,INDI,Indian Cave State Park,SP,Barada,NE
,40.047,-96.1,IRON,Iron Horse Trail Lake,CP,,NE
,41.937,-96.481,ISLA,Island Park City Campground,CP,Lyons,NE
,40.96,-100.402,JEFF,Jeffrey Canyon State Wildlife Area,SFW,Brady,NE
,41.225,-99.297,JODS,John D. Sims Memorial Park,CP,Mason City,NE
,40.679,-99.83,JOHN,Johnson Lake  State Rec Area,SRA,Lexington,NE
,41.435,-96.452,JOHP,Johnson Park,CP,Fremont,NE
,40.198,-100.603,KARR,Karrer Park,CP,McCook,NE
,42.669,-99.766,KELL,Keller Park  State Rec Area,SRA,Ainsworth,NE
,40.944,-100.166,LAFA,Lafayette Park,CP,Gothenburg,NE
,41.047,-100.765,LAKE,Lake Maloney State Rec Area,SRA,North Platte,NE
,41.943,-103.516,LAKR,Lake Minatare State Rec Area,SRA,Scottsbluff,NE
,41.496,-97.353,LAKN,Lake North - LOUP,UTIL,,NE
,41.22,-101.671,LAKO,Lake Ogallala - Lake McConaughy State Rec Area,SRA,Ogallala,NE
,41.238,-101.85,LAKV,Lakeview - Lake McConaughy,SRA,Ogallala,NE
,40.854,-96.605,LANC,Lancaster Event Center,CP,Lincoln,NE
,42.427,-97.088,LAUR,Laurel City Park,CP,Laurel,NE
,40.473,-96.963,LEGN,Legion Memorial Park - Wilber,CP,Wilber,NE
,40.259,-96.985,LEIS,Leisure Lake WMA,SFW,Plymouth,NE
,41.271,-101.816,LEMO,Lemoyne - Lake McConaughy,SRA,Ogallala,NE
,42.838,-97.64,LEWI,Lewis and Clark  State Rec Area,SRA,Crofton,NE
,40.786,-99.751,LEXI,Lexington City Park,CP,Lexington,NE
,40.265,-98.302,LIBE,Liberty Cove Rec Area,CP,Lawrence,NE
,40.021,-98.083,LINC,Lincoln Park,CP,Superior,NE
,42.425,-97.095,LION,Lions Club Park - Laurel,CP,Laurel,NE
,42.236,-96.988,LION,Lions Park City - Wayne,CP,Wayne,NE
,41.247,-101.684,LITT,Little Thunder - Lake McConaughy State Rec Area,SRA,Ogallala,NE
,41.255,-101.758,LONE,Lone Eagle - Lake McConaughy,SRA,Ogallala,NE
,40.415,-97.381,LONS,Lone Star Rec Area,CP,Ohiowa,NE
,42.292,-100.108,LONL,Long Lake  State Rec Area,SRA,Johnstown,NE
,42.544,-99.716,LONG,Long Pine  State Rec Area,SRA,Long Pine,NE
,41,-96.183,LOUI,Louisville Lakes  State Rec Area,SRA,Louisville,NE
,41.496,-97.372,LOUP,Loup Park - LOUP,UTIL,,NE
,41.412,-96.514,LUTH,Luther Hormel Memorial Park,CP,Fremont,NE
,42.828,-98.467,LYNC,Lynch City RV Park,CP,Lynch,NE
,41.253,-101.689,MART,Martin Bay - Lake McConaughy,SRA,Ogallala,NE
,41.979,-97.238,MASK,Maskenthine Reservoir - LENRD,UTIL,Stanton,NE
,40.377,-100.222,MEDI,Medicine Creek  State Rec Area,SRA,Cambridge,NE
,41.563,-98.147,MELS,Mels Landing City Park,CP,Cedar Rapids,NE
,41.835,-97.456,MEMO,Memorial City Park - Madison,CP,Madison,NE
,41.103,-96.44,MEMP,Memphis Lake  State Rec Area,SRA,Memphis,NE
,42.596,-100.89,MERR,Merritt Reservoir  State Rec Area,SRA,Valentine,NE
,40.086,-99.32,METH,Methodist Cove - Harlan County Lake,COE,Alma,NE
,40.626,-100.524,MILP,Mill Park - Curtis,CP,Curtis,NE
,42.032,-97.728,MILS,Mill Stone Wayside Park,CP,Meadow Grove,NE
,41.751,-99.771,MILL,Millburn Dam State Wildlife Area,SFW,Anselmo,NE
,40.499,-97.391,MILG,Milligan RV Park,CP,Milligan,NE
,42.842,-97.845,MNIS,Mnisose Wicote (Wandering River),CP,Santee,NE
,41.292,-99.923,MORG,Morgan Municipal Park,CP,Callaway,NE
,40.824,-98.378,MORM,Mormon Island  State Rec Area,SRA,Grand Island,NE
,40.866,-99.998,MUNY,Muny Park,CP,Cozad,NE
,41.362,-95.952,NPDO,N. P. Dodge Mem Park,CP,Omaha,NE
,42.849,-97.47,NEBR,Nebraska Tailwaters - Lewis and Clark Lake,COE,Crofton,NE
,41.842,-96.719,NELI,Neligh Park,CP,West Point,NE
,42.65,-96.869,NEWC,Newcastle,CP,Newcastle,NE
,41.751,-97.776,NEWM,Newman Grove City Park,CP,Newman Grove,NE
,42.749,-98.061,NIOB,Niobrara State Park,SP,Niobrara,NE
,41.254,-101.706,NONA,No Name Bay - Lake McConaughy,SRA,Ogallala,NE
,41.266,-98.451,NORL,North Loup  State Rec Area,SRA,St. Paul,NE
,40.073,-99.21,NORT,North Outlet - Harlan County Lake,COE,Republican City,NE
,41.263,-101.787,NORS,North Shore - Lake McConaughy,SRA,Ogallala,NE
,41.865,-99.27,NUND,Nunda Shoal - Calamus State Rec Area,SRA,Burwell,NE
,41.831,-96.475,OAKL,Oakland City Park,CP,Oakland,NE
,42.688,-97.028,OBER,Obert City Park,CP,Obert,NE
,41.112,-95.88,OFFU,Offutt AFB Military,MIL,Omaha,NE
,41.204,-101.726,OGAL,Ogallala Beach - Lake McConaughy,SRA,Ogallala,NE
,40.411,-97.453,OHIO,Ohiowa RV Park,CP,Ohiowa,NE
,40.581,-96.848,OLIV,Olive Creek Lake  State Rec Area,SRA,Kramer,NE
,41.231,-103.824,OLIR,Oliver Reservoir  State Rec Area,SRA,Kimball,NE
,41.301,-101.986,OMAH,Omaha Beach - Lake McConaughy,SRA,Ogallala,NE
,42.335,-98.245,ORCH,Orchard City Park,CP,Orchard,NE
,40.134,-99.453,ORLE,Orleans City RV Park,CP,Orleans,NE
,41.183,-97.547,OSCE,Osceola City Park,CP,Osceola,NE
,41.297,-101.924,OTTE,Otter Creek - Lake McConaughy State Rec Area,SRA,Ogallala,NE
,40.851,-96.863,PAWN,Pawnee Lake State Rec Area,SRA,Emerald,NE
,41.837,-96.111,PELI,Pelican Point  State Rec Area,SRA,Tekamah,NE
,42.203,-98.742,PERK,Perkins Memorial Park - Chambers,CP,Chambers,NE
,41.856,-98.083,PETE,Petersburg City Park,CP,Petersburg,NE
,41.758,-98.532,PIBE,Pibel Lake  State Rec Area,SRA,Bartlett,NE
,42.01,-97.058,PILG,Pilger Park,CP,Pilger,NE
,42.603,-96.715,PONC,Ponca State Park,SP,Ponca,NE
,41.462,-97.329,POWE,Powerhouse Park - LOUP,UTIL,Columbus,NE
,41.183,-99.704,PRES,Pressey State Wildlife Area,SFW,Callaway,NE
,41.022,-98.889,RAVE,Ravenna Lake  State Rec Area,SRA,Ravenna,NE
,42.696,-103.004,REDC,Red Cloud,NF,Chadron,NE
,40.354,-100.678,REDW,Red Willow Reservoir  State Rec Area,SRA,McCook,NE
,41.789,-99.134,RIVB,Riverside City Park - Burwell,CP,Burwell,NE
,40.274,-96.769,RIBE,Riverside Park - Beatrice,CP,Beatrice,NE
,40.163,-97.583,RIVH,Riverside Park - Hebron,CP,Hebron,NE
,42.124,-98.026,RIVN,Riverside Park - Neligh,CP,Neligh,NE
,41.854,-103.682,RIVT,Riverside Park - Terrytown,CP,Scotts Bluff,NE
,40.691,-95.853,RIVM,Riverview Marina  State Rec Area,SRA,Nebraska City,NE
,41.813,-103.677,ROBI,Robidoux RV Park,CP,Scottsbluf,NE
,40.112,-97.059,ROCK,Rock Creek Station  State Rec Area,SRA,Fairbury,NE
,40.228,-96.581,ROCL,Rockford Lake  State Rec Area,SRA,Beatrice,NE
,41.262,-101.779,SAND,Sandy Beach - Lake McConaughy,SRA,Ogallala,NE
,40.669,-99.373,SAND,Sandy Channel  State Rec Area,SRA,Elm Creek,NE
,41.978,-103.821,SCEK,Scenic Knolls City Golf Course and Campground,CP,Mitchell,NE
,42.485,-96.405,SCEN,Scenic Park City,CP,South Sioux Ci,NE
,41.435,-97.06,SCHU,Schuyler City Campground,CP,Schuyler,NE
,41.285,-98.901,SHER,Sherman Reservoir  State Rec Area,SRA,Loup City,NE
,41.314,-97.663,SILV,Silver Creek City Park,CP,Silver Creek,NE
,42.893,-100.312,SMIF,Smith Falls State Park,SP,Valentine,NE
,42.411,-102.453,SMIT,Smith Lake State Wildlife Area,SP,Rushville,NE
,42.697,-103.564,SOLD,Soldier Creek,NF,Crawford,NE
,40.067,-99.207,SOUT,South Outlet - Harlan County Lake,COE,Republican City,NE
,40.092,-98.953,SOUP,South Park Municipal Campground,CP,Franklin,NE
,41.685,-98.361,SPAL,Spalding City Park,CP,Spalding,NE
,41.682,-98.37,SPAD,Spalding Dam Site,CP,Spalding,NE
,41.289,-101.874,SPRI,Spring Park - Lake McConaughy,SRA,Ogallala,NE
,42.824,-99.747,SPRV,Springview Rec Area,CP,Springview,NE
,41.573,-97.865,STED,St. Edward City Park,CP,St Edward,NE
,40.604,-96.644,STAG,Stagecoach Lake  State Rec Area,SRA,Hickman,NE
,40.07,-95.613,STAN,Stanton Lake Park,CP,Falls City,NE
,41.481,-100.515,STAP,Stapleton Village Park,CP,Stapleton,NE
,42.689,-101.155,STEE,Steer Creek,NF,Cody,NE
,40.461,-96.374,STER,Sterling Village Park,CP,Sterling,NE
,40.413,-97.587,STRA,Strang City Park,CP,Strange,NE
,40.874,-98.003,STRE,Streeter Municipal Park,CP,Aurora,NE
,42.606,-99.14,STUA,Stuart Municipal Park,CP,Stuart,NE
,41.767,-96.283,SUMM,Summit Lake  State Rec Area,SRA,Tekamah,NE
,41.126,-101.137,SUTH,Sutherland State Rec Area,SRA,Sutherland,NE
,40.611,-97.858,SUTT,Sutton City Park,CP,Sutton,NE
,40.171,-101.109,SWAN,Swanson Reservoir  State Rec Area,SRA,Trenton,NE
,40.655,-96.185,SYRA,Syracuse City,CP,Syracuse,NE
,42.005,-97.424,TAHA,Ta - Ha - Zouka Park,CP,Norfolk,NE
,41.786,-96.221,TEKA,Tekamah Memorial Park,CP,Tekamah,NE
,41.978,-100.582,THED,Thedford City Park,CP,Thedford,NE
,42.047,-97.827,TILD,Tilden East City Park,CP,Tilden,NE
,42.858,-103.584,TOAD,Toadstool,NF,Crawford,NE
,41.405,-99.65,TOMA,Tomahawk Municipal Park,CP,Broken Bow,NE
,41.031,-98.057,TOOL,Tooley Park,CP,Marquette,NE
,40.631,-96.971,TUXE,Tuxedo Park,CP,Crete,NE
,41.219,-96.349,TWO,Two Rivers State Rec Area,SRA,Venice,NE
,40.678,-99.253,UNIO,Union Pacific State Rec Area,SRA,Kearney,NE
,40.891,-97.348,UTIC,Utica City Park,CP,Utica,NE
,42.887,-100.549,VALE,Valentine City Park,CP,Valentine,NE
,40.146,-95.725,VERD,Verdon Lake  State Rec Area,SRA,Verdon,NE
,42.376,-97.355,VETE,Veterans Memorial RV Park - Randolph,CP,Randolph,NE
,42.226,-97.018,VICT,Victor City Park,CP,Wayne,NE
,41.609,-99.753,VICS,Victoria Springs  State Rec Area,SRA,Anselmo,NE
,42.739,-97.169,VILL,Village Park - Wynot,CP,Wynot,NE
,40.631,-96.574,WAGO,Wagon Train State Rec Area,SRA,Hickman,NE
,42.638,-102.631,WALG,Walgren Lake  State Rec Area,SRA,Hay Springs,NE
,41.135,-96.077,WALN,Walnut Creek - Papillion,CP,Papillon,NE
,40.724,-98.735,WARA,War Axe State Rec Area,SRA,Shelton,NE
,40.871,-96.148,WEEP,Weeping Water,CP,Weeping Water,NE
,40.135,-99.833,WESP,West Side Park - Beaver City,CP,Beaver City,NE
,40.419,-97.726,WESS,Westside Park - Shickley,CP,Shickley,NE
,41.796,-100.264,WHIT,Whitetail,NF,Dunning,NE
,41.703,-103.672,WILD,Wildcat Hills State Rec Area,SRA,Gering,NE
,42.592,-98.029,WILA,Wildwood Acres Park,CP,Verdigre,NE
,42.178,-97.544,WILL,Willow Creek  State Rec Area,SRA,Pierce,NE
,40.707,-98.846,WIND,Windmill  State Rec Area,SRA,Gibbon,NE
,40.451,-96.2,WIRT,Wirth Brothers Lake,CP,Tecumseh,NE
,41.98,-96.915,WISN,Wisner River Park,CP,Wisner,NE
,41.939,-103.806,ZEIG,Zeigler Park - Mitchell,CP,Mitchell,NE
,39.639,-82.873,AWMA,A.W. Marion State Park,SP,Circleville,OH
,40.237,-82.987,ALUM,Alum Creek State Park,SP,Delaware,OH
,40.542,-81.266,ATWO,Atwood Lake Park,AUTH,Mineral City,OH
,40.047,-81.031,BARK,Barkcamp State Park,SP,Belmont,OH
,39.836,-84.053,BASS,Bass Lake Military - Wright Patterson AFB,MIL,Wright-Patterson Afb (Ffo),OH
,40.73,-80.613,BEAV,Beaver Creek State Park,SP,East Liverpool,OH
,39.821,-81.854,BLUE,Blue Rock State Park,SP,Blue Rock,OH
,39.946,-83.729,BUCK,Buck Creek State Park,SP,Springfield,OH
,39.646,-84.056,BUDO,Bud Owens Landing,CP,Bellbrook,OH
,39.544,-82.061,BURO,Burr Oak,NF,Glouster,OH
,39.538,-82.035,BURR,Burr Oak State Park,SP,Glouster,OH
,39.539,-83.974,CAES,Caesar Creek State Park,SP,Waynesville,OH
,41.549,-83.046,CAMP,Camp Perry RV Military,MIL,Port Clinton,OH
,40.767,-82.374,CHAR,Charles Mill Lake,AUTH,Ashland,OH
,40.242,-81.225,CLEN,Clendening Lake Marina,AUTH,Freeport,OH
,39.606,-84.013,CONS,Constitution County Park,CP,Spring Valley,OH
,39.389,-83.883,COWA,Cowan Lake State Park,SP,Wilmington,OH
,39.652,-83.246,DEER,Deer Creek State Park,SP,Mt. Sterling,OH
,40.379,-83.071,DELA,Delaware State Park,SP,Delaware,OH
,40.029,-82.103,DILL,Dillon State Park,SP,Nashport,OH
,39.05,-84.105,EASF,East Fork State Park,SP,Bethel,OH
,41.542,-82.82,EAST,East Harbor State Park,SP,,OH
,41.134,-82.219,FIND,Findley State Park,SP,Wellington,OH
,39.102,-81.788,FORK,Forked Run State Park,SP,Reedsville,OH
,38.844,-82.24,GALL,Gallia County Junior Fairgrounds,CP,Gallipolis,OH
,41.846,-80.959,GENE,Geneva State Park,SP,Geneva,OH
,39.37,-84.808,GOVE,Governor Bebb Preserve,CP,Okeana,OH
,40.546,-84.437,GRAN,Grand Lake - St. Marys State Park,SP,St. Marys,OH
,39.379,-82.936,GREA,Great Seal State Park,SP,Chillicothe,OH
,40.805,-80.875,GUIL,Guilford Lake State Park,SP,Lisbon,OH
,41.637,-84.362,HARR,Harrison Lake State Park,SP,Fayette,OH
,40.334,-80.764,HIDD,Hidden Hollow  - Fernwood State Forest,SF,Bloomingdale,OH
,39.433,-82.538,HOCK,Hocking Hills State Park,SP,Logan,OH
,39.728,-81.707,HOOK,Hook Lake - AEP,UTIL,McConnelsville,OH
,39.595,-84.765,HUES,Hueston Woods State Park,SP,College Corner,OH
,40.519,-83.9,INDI,Indian Lake State Park,SP,Lakeview,OH
,38.612,-82.618,IRON,Iron Ridge,NF,Ironton,OH
,38.904,-82.596,JACK,Jackson Lake State Park,SP,Oak Hill,OH
,40.468,-80.806,JEFF,Jefferson Lake State Park,SP,Richmond,OH
,40.044,-82.801,JEFF,Jefferson Township Community Park,CP,,OH
,39.789,-83.869,JOHN,John Bryan State Park,SP,Yellow Springs,OH
,39.732,-81.675,KEFF,Keffler Camp - AEP,UTIL,McConnelsville,OH
,41.602,-82.698,KELL,Kelleys Island State Park,SP,Kelleys Island,OH
,40.181,-83.949,KISE,Kiser Lake State Park,SP,Conover,OH
,39.145,-82.514,LAKA,Lake Alma State Park,SP,Wellston,OH
,39.327,-82.35,LAKH,Lake Hope State Park,SP,McArthur,OH
,40.358,-84.357,LAKL,Lake Loramie State Park,SP,Minster,OH
,40.291,-81.872,LAKC,Lake Park County Park,CP,Coshocton,OH
,39.242,-82.191,LAKS,Lake Snowden - Hocking College, ,Albany,OH
,40.712,-82.118,LAKP,Lake Wapusun,CP,Shreve,OH
,39.632,-81.191,LAMP,Lamping Homestead,NF,Graysville,OH
,39.435,-81.359,LANE,Lane Farm,NF,Marietta,OH
,39.444,-81.152,LEIT,Leith Run,NF,Newport,OH
,40.65,-82.397,MALA,Malabar Farm State Park,SP,Lucas,OH
,39.707,-81.725,MAPL,Maple Grove - AEP,UTIL,McConnelsville,OH
,41.411,-83.877,MARY,Mary Jane Thurston State Park,SP,McClure,OH
,41.675,-83.371,MAUM,Maumee Bay State Park,SP,Oregon,OH
,41.13,-83.274,MEAD,Meadowbrook Park,CP,Bascom,OH
,39.254,-84.762,MIAM,Miami Whitewater Forest,CP,Harrison,OH
,41.676,-82.812,MIDB,Middle Bass Island - Lake Erie Islands,SP,Port Clinton,OH
,41.349,-81.861,MIDD,Middle Ridge/Vermilion Valley Rest Area,AUTH,Amherst,OH
,41.01,-80.986,MILL,Mill Creek  - Berlin Reservoir,COE,Berlin Center,OH
,40.61,-82.257,MOHI,Mohican State Park,SP,Loudonville,OH
,39.764,-83.902,MORR,Morris Bean Reserve,CP,Xenia,OH
,41.316,-80.773,MOSQ,Mosquito Lake State Park,SP,Cortland,OH
,40.546,-82.809,MOUN,Mount Gilead State Park,SP,Mt. Gilead,OH
,40.045,-81.979,MUSK,Muskingum River Parkway State Park,SP,McConnelsville,OH
,39.69,-84.03,NARR,Narrows Reserve,CP,Beavercreek,OH
,41.073,-82.423,NEWL,New London Reservoir Park,CP,New London,OH
,38.615,-82.634,OAKH,Oak Hill,NF,Ironton,OH
,40.754,-84.056,OTTA,Ottawa Metro Park,CP,Lima,OH
,39.27,-83.38,PAIN,Paint Creek State Park,SP,,OH
,41.795,-81.163,PERR,Perry Township Park,CP,Perry,OH
,40.511,-81.142,PETE,Petersburg Boat Landing,UTIL,Carrollton,OH
,39.762,-81.049,PIAT,Piatt County Park,CP,,OH
,40.167,-81.23,PIED,Piedmont Marina,AUTH,Freeport,OH
,39.159,-83.221,PIKE,Pike Lake State Park,SP,,OH
,38.619,-82.636,PINE,Pine Knob  (Family ),NF,Ironton,OH
,40.649,-82.343,PLEA,Pleasant Hill Lake,AUTH,Perrysville,OH
,40.966,-81.565,PORT,Portage Lakes State Park,SP,Akron,OH
,40.286,-80.776,PUGL,Pugliese Campground- Friendship Park,CP,Smithfield,OH
,41.457,-81.213,PUND,Punderson State Park,SP,Newbury,OH
,41.578,-80.542,PYMA,Pymatuning State Park,SP,Andover,OH
,39.699,-81.731,RVCR,R V Crews - AEP,UTIL,McConnelsville,OH
,39.608,-81.122,RING,Ring Mill,NF,Matamoras,OH
,41.031,-83.561,RIVR,Riverbend Rec Area,CP,Findlay,OH
,38.748,-82.875,RIVE,Riverfront Camping Area - Portsmouth,CP,Portsmouth,OH
,39.188,-83.531,ROCK,Rocky Fork State Park,SP,Hillsboro,OH
,40.328,-80.99,RONS,Ronsheim - Harrison County State Forest,SF,Jewett,OH
,40.082,-81.46,SALT,Salt Fork State Park,SP,Lore City,OH
,39.737,-81.733,SAND,Sand Hollow - AEP,UTIL,McConnelsville,OH
,40.623,-83.631,SAUL,Saulisberry Park  - France Lake,CP,Kenton,OH
,39.23,-82.956,SCIO,Scioto Trail State Park,SP,Chillicothe,OH
,39.93,-81.429,SENE,Seneca Lake,AUTH,Senecaville,OH
,39.916,-81.425,SENP,Seneca Lake -  Parkside,CP,Senecaville,OH
,39.907,-81.418,SENM,Seneca Marina Point,UTIL,Senecaville,OH
,38.727,-83.181,SHAW,Shawnee State Park,SP,Portsmouth,OH
,41.194,-81.406,SILV,Silver Springs - Stow,CP,Stow,OH
,41.644,-82.838,SOUT,South Bass Island State Park,SP,Put-In-Bay,OH
,40.465,-81.185,SPRI,Springhill County Park,CP,Bowerston,OH
,39.024,-84.318,STEA,Steamboat Bend,CP,Cincinnati,OH
,39.214,-84.082,STON,Stonelick Lake State Park,SP,Pleasant Plain,OH
,39.349,-82.032,STRO,Strouds Run State Park,SP,Athens,OH
,40.318,-81.186,TAPP,Tappan Lake Park,AUTH,Deersville,OH
,39.383,-82.746,TARH,Tar Hollow State Park,SP,Laurelville,OH
,41.136,-83.638,VANB,Van Buren State Park,SP,Van Buren,OH
,41.92,-80.689,VILL,Village Green,CP,North Kingsville,OH
,41.142,-81.118,WEST,West Branch State Park,SP,Ravenna,OH
,40.506,-82.586,WESR,West Ranch,UTIL,Fredricktown,OH
,39.261,-84.506,WINT,Winton Woods Co Park,CP,Cincinnati,OH
,39.259,-84.506,WINT,Winton Woods County Park,CP,Cincinnati,OH
,39.79,-81.54,WOLF,Wolf Run State Park,SP,Caldwell,OH
,39.721,-81.671,WOOD,Wood Grove - AEP,UTIL,McConnelsville,OH
,41.49,-83.369,WYAN,Wyandot/Blue Heron Rest Area,AUTH,Genoa,OH
,43.818,-99.329,AMER,American Creek  - Lake Francis Case,COE,Chamberlain,SD
,43.34,-103.426,ANGO,Angostura  State Rec Area,SRA,Hot Springs,SD
,44.46,-103.432,BEAR,Bear Butte State Park,SP,Sturgis,SD
,44.075,-104.051,BEAV,Beaver Creek,NF,Newcastle,SD
,43.573,-96.594,BIGS,Big Sioux State Rec Area,SRA,Brandon,SD
,43.775,-103.512,BISM,Bismarck Lake,NF,Custer,SD
,44.145,-103.846,BLAC,Black Fox,NF,Rochford,SD
,42.84,-97.64,BLOO,Bloomfield - Lewis and Clark State Rec Area,SRA,,SD
,43.718,-103.481,BLUE,Blue Bell - Custer State Park,SP,Custer,SD
,44.198,-103.535,BOXE,Boxelder Forks,NF,Nemo,SD
,45.792,-97.75,BRIT,Britton City Park,CP,Britton,SD
,43.177,-101.732,BROO,Brooks Memorial Park,CP,Martin,SD
,43.185,-99.297,BURK,Burke City Park,CP,Burke,SD
,43.178,-99.259,BURK,Burke Lake  State Rec Area,SRA,Burke,SD
,43.417,-99.169,BURY,Buryanek Rec Area,SRA,Platte,SD
,44.08,-103.727,CAST,Castle Peak,NF,Hill City,SD
,43.746,-101.948,CEDA,Cedar Pass - Badlands National Park,NP,Cottonwood,SD
,43.802,-103.42,CENT,Center Lake - Custer State Park,SP,Custer,SD
,45.34,-97.518,CHAM,Chamber of Commerce Campground - Webster,CP,Webster,SD
,42.854,-97.462,CHIE,Chief White Crane - Lewis and Clark Lake,SRA,Yankton,SD
,44.52,-99.438,CITH,City Park East - Highmore,CP,Highmore,SD
,42.77,-97.006,CLAY,Clay County Park,CP,Vermilion,SD
,44.76,-96.684,CLEA,Clear Lake City Park,CP,Clear Lake,SD
,45.448,-99.036,COLL,Colliers Park - Ipswich,CP,Ipswich,SD
,43.979,-96.81,COLM,Colman City Park,CP,Colman,SD
,43.735,-103.715,COMA,Comanche Park,NF,Custer,SD
,43.409,-98.293,CORS,Corsica Lake,CP,Corsica,SD
,43.44,-103.571,COTT,Cottonwood, ,Hot Springs,SD
,42.859,-97.482,COTW,Cottonwood - Lewis and Clark Lake,COE,,SD
,44.561,-100.493,COWC,Cow Creek State Rec Area,SRA,Pierre,SD
,44.523,-98.994,CRYS,Crystal Park - Miller,CP,Miller,SD
,44.025,-103.797,CUST,Custer Trail,NF,Hill City,SD
,44.23,-103.477,DALT,Dalton Lake,NF,Nemo,SD
,44.021,-103.788,DEER,Deerfield,NF,Hill City,SD
,44.879,-97.73,DICK,Dickenson City Park,CP,Clark,SD
,43.961,-103.841,DITC,Ditch Creek,NF,Hill City,SD
,44.433,-100.39,DOWN,Downstream Area North - Lake Oahe,SRA,Fort Pierre,SD
,44.423,-100.388,DOWS,Downstream Area South - Lake Oahe,SRA,Fort Pierre,SD
,44.022,-103.781,DUTC,Dutchman,NF,Hill City,SD
,42.865,-97.525,EASM,East Midway - Lewis and Clark State Rec Area,SRA,Yankton,SD
,44.52,-99.438,EAST,East Park - Highmore,CP,Highmore,SD
,44.469,-100.397,EASS,Eastshore - Lake Oahe,COE,Pierre,SD
,43.565,-103.492,ELKM,Elk Mountain  - Wind Cave National Park,NP,Hot Springs,SD
,42.684,-96.691,ELKP,Elk Point City Park,CP,Elk Point,SD
,44.143,-103.069,ELLS,Ellsworth AFB Military,MIL,Rapid City,SD
,45.772,-99.634,EURE,Eureka City Park,CP,Eureka,SD
,45.019,-102.037,FAIT,Faith City Park,CP,Faith,SD
,42.889,-97.389,FANT,Fantle Memorial Park,CP,Yankton,SD
,44.343,-100.278,FARM,Farm Island  State Rec Area,SRA,Pierre,SD
,45.036,-99.126,FAUL,Faulkton City Park,CP,Faulkton,SD
,44.884,-98.358,FISH,Fisher Grove State Park,SP,Redfield,SD
,44.056,-96.568,FLAN,Flandreau Municipal Park,CP,Flandreau,SD
,45.658,-97.53,FORT,Fort Sisseton State Historical Park,SP,Lake City,SD
,43.356,-97.431,FREE,Freeman City Park,CP,Freeman,SD
,43.659,-103.022,FREN,French Creek,NF,Fairburn,SD
,43.76,-103.375,GAME,Game Lodge - Custer State Park,SP,Custer,SD
,42.86,-97.553,GAVI,Gavins Point - Lewis and Clark State Rec Area,SRA,,SD
,45.008,-99.959,GETT,Gettysburg City Park,CP,Gettysburg,SD
,43.777,-103.402,GRAC,Grace Coolidge - Custer State Park,SP,Custer,SD
,44.359,-100.345,GRIF,Griffin City Park,CP,Pierre,SD
,43.877,-103.44,GRIZ,Grizzly Bear,NF,Keystone,SD
,43.884,-103.435,GRIC,Grizzly Creek Primative,NF,Keystone,SD
,45.453,-98.098,GROT,Groton City Park,CP,Groton,SD
,43.123,-96.964,GUND,Gunderson Park,CP,Centerville,SD
,44.275,-103.851,HANN,Hanna,NF,Lead,SD
,45.403,-96.666,HART,Hartford Beach State Park,SP,Milbank,SD
,44.879,-98.53,HAVA,Hav-A-Rest Park - Redfield,CP,Redfield,SD
,43.169,-101.731,HODS,Hodson Memorial Park,CP,Martin,SD
,43.895,-103.484,HORS,Horsethief Lake,NF,Keystone,SD
,44.009,-97.522,HOWA,Howard City Park,CP,Howard,SD
,43.263,-97.608,HUBE,Huber Campground - Lake Menno Rec Area,CP,Menno,SD
,43.64,-97.072,HUMB,Humboldt City Park,CP,Humboldt,SD
,44.366,-98.198,HURO,Huron Memorial Park,CP,Huron,SD
,45.517,-100.384,INDI,Indian Creek - Lake Oahe,SRA,Mobridge,SD
,45.575,-100.486,INDM,Indian Memorial - Lake Oahe,COE,Mobridge,SD
,44.098,-99.704,IRON,Iron Nation - Lake Sharpe,CP,Lower Brule,SD
,45.761,-102.2,KETT,Ketterlings Point - Shadehill  State Rec Area,SRA,Lemmon,SD
,44.177,-97.706,LKCA,Lake Carthage,CP,Carthage,SD
,44.714,-96.479,LAKC,Lake Cochrane State Rec Area,SRA,Clear Lake,SD
,43.988,-97.164,LAKH,Lake Herman State Park,SP,Madison,SD
,45.547,-99.987,LAKW,Lake Hiddenwood State Park,SP,Selby,SD
,44.621,-99.146,LAKL,Lake Louise  State Rec Area,SRA,Miller,SD
,43.735,-98.026,LAKM,Lake Mitchell City Campground,CP,Mitchell,SD
,45.904,-100.29,LAPO,Lake Pocasse,CP,Pollock,SD
,44.534,-97.094,LAKP,Lake Poinsett  State Rec Area,SRA,Arlington,SD
,44.321,-97.433,LAKT,Lake Thompson Rec Area,SRA,,SD
,43.587,-97.181,LAKV,Lake Vermillion State Rec Area,SRA,Sioux Falls,SD
,45.768,-99.641,LAKS,Lakeside City Park - Eureka,CP,Eureka,SD
,44.035,-99.44,LEFT,Left Tailrace - Lake Sharpe,COE,Fort Thompson,SD
