,Lat,Long,Code,Campground,Type,City,State
529,28.506,-81.481,TURK,Turkey Lake City Park,CP,Orlando,FL
385,28.565,-82.206,CROO,Crooked River - Withlacoochee State Forest,SF,Ridge Manor,FL
387,28.571,-82.211,CYPR,Cypress Glen - Withlacoochee State Forest,SF,Ridge Manor,FL
498,28.573,-82.201,RIVE,River Jct - Withlacoochee State Forest,SF,Ridge Manor,FL
512,28.576,-82.218,SILV,Silver Lake  - Withlacoochee State Forest,SF,Ridge Manor,FL
416,28.607,-80.961,HATB,Hatbill County Park,CP,Christmas,FL
424,28.619,-82.239,HOGI,Hog Island - Withlacoochee State Forest,SF,Bushnell,FL
379,28.625,-81.505,CLAR,Clarcona Horse Park,CP,Apopka,FL
461,28.634,-81.551,MAGN,Magnolia County Park,CP,Apopka,FL
531,28.709,-81.463,WEKI,Wekiwa Springs State Park,SP,Orlando,FL
377,28.715,-82.576,CHAS,Chassahowitzka,CP,Homosassa,FL
523,28.73,-82.418,TILL,Tillis Hill  - Withlacoochee State Forest,SF,Lecanto,FL
472,28.756,-82.355,MUTU,Mutual Mine - Withlacoochee State Forest,SF,Inverness,FL
439,28.757,-81.502,KELL,Kelly,CP,Apopka,FL
528,28.768,-81.657,TRIM,Trimble County Park,CP,Tangerine,FL
471,28.789,-81.139,MULL,Mullet Lake County Park,CP,Geneva,FL
425,28.803,-82.381,HOLD,Holder Mine - Withlacoochee State Forest,SF,Inverness,FL
451,28.841,-81.322,LKMO,Lake Monroe,CP,Debary,FL
447,28.858,-81.903,LKGR,Lake Griffin State Rec Area,SP,Fruitland Park,FL
370,28.952,-81.334,BLUE,Blue Spring State Park,SP,Orange City,FL
426,28.973,-81.361,HONT,Hontoon Island State Park,SP,DeLand,FL
380,28.979,-81.551,CLEA,Clearwater Lake,NF,Paisley,FL
365,28.985,-81.784,BIGB,Big Bass,NF,Umatilla,FL
445,29.012,-81.637,LKDO,Lake Dorr,NF,Altoona,FL
501,29.042,-82.295,ROSS,Ross Prairie,SP,,FL
367,29.051,-81.756,BIGS,Big Scrub,NF,Umatilla,FL
358,29.079,-81.578,ALEX,Alexander Springs,NF,Altoona,FL
496,29.088,-82.422,RAIN,Rainbow Springs State Park,SP,Dunnellon,FL
371,29.098,-81.652,BUCL,Buck Lake,NF,Altoona,FL
397,29.103,-81.673,FARL,Farles Prairie,NF,Altoona,FL
504,29.106,-82.094,SANT,Santos Rec Area State Park,SP,Ocala,FL
436,29.182,-81.71,JUNI,Juniper Springs,NF,,FL
513,29.201,-82.051,SILR,Silver River State Park,SP,Ocala,FL
508,29.209,-83.063,SHEL,Shell Mound County Park,CP,Cedar Key,FL
446,29.252,-81.866,LKET,Lake Eaton,NF,Silver Springs,FL
402,29.269,-81.918,FORE,Fore Lake,NF,Silver Springs,FL
427,29.277,-81.692,HOPK,Hopkins Prairie,NF,Ocala,FL
410,29.29,-81.927,GORE,Gores Landing County Park,CP,Silver Springs,FL
507,29.329,-81.727,SHAN,Shanty Pond Recreation Area,NF,Palatka,FL
524,29.342,-81.085,TOMO,Tomoka State Park,SP,Ormond Beach,FL
503,29.357,-81.732,SALT,Salt Springs,NF,Ocala,FL
509,29.398,-83.202,SHIR,Shired Creek County Park,CP,Cross City,FL
372,29.423,-81.434,BULL,Bull Creek County Campground,CP,Bunnell,FL
444,29.431,-81.786,LKDE,Lake Delancy,NF,Fort Gates,FL
407,29.438,-81.109,GAMB,Gamble Rogers State Park,SP,Flagler Beach,FL
428,29.44,-83.293,HORS,Horseshoe Beach County Park,CP,Horseshoe Beach,FL
464,29.496,-82.966,MANS,Manatee Springs State Park,SP,Chiefland,FL
440,29.519,-81.869,KENW,Kenwood Rec Area, ,Interlachen,FL
489,29.519,-82.298,PAYN,Paynes Prairie State Park,SP,Micanopy,FL
500,29.521,-81.801,RODM,Rodman Recreation Area,SP,Palatka,FL
422,29.558,-82.95,HINT,Hinton Landing County Park,CP,Old Town,FL
485,29.642,-82.941,OTTE,Otter Springs County Park,CP,Trenton,FL
493,29.654,-81.24,PRIN,Princess Place Preserve,CP,Palm Coast,FL
398,29.67,-81.267,FAVE,Faver - Dykes State Park,SP,St. Augustine,FL
415,29.674,-82.951,HART,Hart Springs,CP,Fanning Springs,FL
516,29.722,-84.742,STGE,St. George Island State Park,SP,Appalachicola,FL
391,29.722,-84.742,DRJU,Dr. Julian G. Bruce State Park,SP,Appalachicola,FL
517,29.75,-85.395,STJO,St. Joseph Peninsula State Park,SP,Port St Joe,FL
411,29.78,-82.94,GORN,Gornto Springs County Park,CP,Bell,FL
468,29.847,-81.961,MIKE,Mike Roess Gold Head State Park,SP,Keystone Heights,FL
409,29.847,-81.961,GOLD,Gold Head Branch State Park,SP,Keystone Heights,FL
359,29.881,-81.286,ANAS,Anastasia State Park,SP,Saint Augustin,FL
481,29.92,-82.609,OLEN,Oleno State Park,SP,High Springs,FL
375,29.954,-81.989,CAMP,Camp Blanding RV Military,MIL,Starke,FL
418,29.989,-85.014,HICK,Hickory  Landing,NF,Sumatra,FL
479,30.0,-84.503,OCHL,Ochlockonee River State Park,SP,Sopchoppy,FL
536,30.001,-85.005,WRIG,Wright Lake,NF,Bristol,FL
474,30.051,-84.499,MYRO,Myron B. Hodge City Park,CP,Sopchoppy,FL
384,30.052,-85.073,COTT,Cotton Landing,NF,Sumatra,FL
423,30.082,-84.654,HITC,Hitchcock Lake, ,Carrabelle,FL
497,30.095,-85.613,RAPT,Raptor Ranch - Tyndall AFB Military,MIL,Tyndall Afb,FL
460,30.096,-84.644,MACK,Mack,NF,Sopchoppy,FL
515,30.135,-85.743,STAN,St. Andrews State Park,SP,Panama City,FL
388,30.142,-85.2,DEAD,Dead Lakes State Rec Area,SP,Wewahitchka,FL
532,30.165,-84.675,WHIT,Whitehead,NF,Sumatra,FL
487,30.182,-85.754,PANA,Panama City CSS Military,MIL,Panama City,FL
476,30.199,-84.176,NEWT,Newport County Park,CP,,FL
432,30.22,-81.682,JACK,Jacksonville NAS RV Military,MIL,Jacksonville,FL
478,30.248,-82.44,OCEA,Ocean Pond,NF,Olustee,FL
374,30.277,-84.988,CAME,Camel Lake,NF,Bristol,FL
366,30.322,-87.404,BIGL,Big Lagoon State Park,SP,Pensacola,FL
405,30.323,-87.274,FORP,Fort Pickens - Gulf Islands National Seashore,NP,Pensacola Beach,FL
412,30.329,-86.157,GRAY,Grayton Beach State Park,SP,Santa Rosa Beach,FL
519,30.33,-82.76,STEP,Stephen Foster State Park,SP,White Springs,FL
484,30.338,-81.404,OSPR,Osprey Cove Military - Mayport NS,MIL,Atlantic Beach,FL
477,30.343,-87.314,OAKG,Oak Grove Military - Pensacola NAS,MIL,Pensacola,FL
414,30.372,-81.404,HANN,Hanna City Park,CP,Jacksonville,FL
526,30.375,-86.3,TOPS,Topsail Hill Preserve State Park,SP,Santa Rosa Beach,FL
520,30.378,-83.166,SUWA,Suwannee River State Park,SP,Live Oak,FL
369,30.385,-87.416,BLUE,Blue Angel Naval Military - Pensacola NAS,MIL,Pensacola,FL
417,30.385,-86.447,HEND,Henderson Beach State Park,SP,Destin,FL
490,30.394,-81.401,PELR,Pelican Roost RV Military - Mayport NS,MIL,Jacksonville,FL
511,30.406,-84.407,SILL,Silver Lake, ,Tallahassee,FL
430,30.409,-86.697,HURL,Hurlburt Field Military,MIL,Hurlburt Field,FL
429,30.409,-81.421,HUGE,Huguenot City Park,CP,Mayport,FL
389,30.411,-86.499,DEST,Destin Army Infantry Center Military,MIL,Destin,FL
413,30.42,-84.572,HALL,Hall Landing,CP,Tallahassee,FL
492,30.429,-85.882,PINE,Pine Log State Forest,SF,Ebro,FL
408,30.439,-83.093,GIBS,Gibson,CP,Jasper,FL
534,30.447,-84.52,WILL,Williams Landing,CP,Tallahassee,FL
381,30.454,-84.482,COE,Coe Landing,CP,Tallahassee,FL
467,30.455,-86.418,MIDB,Mid Bay Shores Military,MIL,,FL
456,30.46,-81.416,LITT,Little Talbot Island State Park,SP,,FL
395,30.46,-86.53,EGLI,Eglin AFB Military,MIL,,FL
419,30.462,-84.497,HIGB,High Bluff Landing - Lake Talquin State Forest,SF,Tallahassee,FL
499,30.496,-86.433,ROCK,Rocky Bayou State Park,SP,Niceville,FL
406,30.497,-86.432,FRED,Fred Gannon Rocky Bayou State Park,SP,Niceville,FL
527,30.57,-84.951,TORR,Torreya State Park,SP,Bristol,FL
403,30.668,-81.434,FORC,Fort Clinch State Park,SP,Fernandina Bea,FL
378,30.701,-84.853,CHAT,Chattahoochee City Park,CP,Chattahoochee,FL
368,30.708,-86.883,BLAC,Blackwater River State Park,SP,Milton,FL
396,30.73,-85.528,FALL,Falling Waters State Park,SP,Chipley,FL
522,30.739,-84.937,THRE,Three Rivers State Park,SP,Sneads,FL
401,30.808,-85.212,FLOR,Florida Caverns State Park,SP,Marianna,FL
488,30.87,-84.945,PARR,Parramore Landing,CP,Sneads,FL
437,30.894,-86.645,KARL,Karick Lake Lower - Blackwater River State Forest,SF,Milton,FL
438,30.896,-86.641,KARU,Karick Lake Upper  - Blackwater River State Forest,SF,Milton,FL
452,30.97,-87.294,LKST,Lake Stone,CP,Century,FL
475,30.975,-85.008,NEAL,Neals Landing Park,CP,Sneads,FL
598,30.657,-83.239,GRAS,Grassy Pond Military,MIL,Lake Park,GA
582,30.718,-84.851,EAST,Eastbank - Lake Seminole,COE,,GA
675,30.721,-81.549,SEAC,Sea Camp - Cumberland Island Natl Seashore,NP,St. Mary's,GA
668,30.739,-84.857,RIVJ,River Junction - Lake Seminole,COE,Chattahoochee- FL,GA
580,30.772,-81.55,EAGL,Eagle Hammock RV Military - Kings Bay NSB,MIL,St. Marys,GA
585,30.788,-84.667,FACE,Faceville Landing - Lake Seminole,COE,Bainbridge,GA
677,30.805,-84.879,SEMI,Seminole State Park,SP,Donalsonville,GA
684,30.827,-82.361,STEP,Stephen C. Foster State Park,SP,Fargo,GA
694,30.831,-82.005,TRAD,Traders Hill County Park,CP,Folkston,GA
572,30.841,-81.562,CROO,Crooked River State Park,SP,St. Marys,GA
599,30.847,-84.662,HALE,Hales Landing - Lake Seminole,COE,Bainbridge,GA
581,30.901,-84.594,EARL,Earl May Boat Basin,CP,Bainbridge,GA
614,31.106,-81.413,JEKY,Jekyll Island County Park,CP,Jekyll Island,GA
626,31.144,-82.214,LAUR,Laura S. Walker State Park,SP,Waycross,GA
550,31.154,-81.546,BLYT,Blythe Island Regional Park,CP,Brunswick,GA
663,31.161,-83.54,REED,Reed Bingham State Park,SP,Adel,GA
681,31.172,-84.742,SPRG,Spring Creek City Park,CP,Colquitt,GA
567,31.308,-85.085,COHE,Coheelee Creek County Park,CP,Ft Gaines,GA
538,31.427,-81.607,ALTA,Altamaha County Park,CP,Brunswick,GA
616,31.468,-84.948,KOLO,Kolomoki Mounds State Park,SP,Blakely,GA
544,31.481,-81.615,BARR,Barrington County Park,CP,,GA
593,31.509,-82.756,GENE,General Coffee State Park,SP,Douglas,GA
634,31.553,-84.034,MARI,Marine Albany RV Military,MIL,Albany,GA
649,31.617,-84.138,PARC,Parks at Chehaw,CP,Albany,GA
691,31.617,-84.138,THEP,The Parks at Chehaw City,CP,Albany,GA
570,31.675,-85.062,COTH,Cotton Hill,COE,Fort Gaines,GA
651,31.701,-83.259,PAUL,Paulk City Park,CP,Fitzgerald,GA
545,31.775,-83.008,BENH,Ben Hill Landing County Park,CP,Jacksonville,GA
588,31.886,-81.212,FOMC,Fort McAllister State Park,SP,Savannah,GA
608,31.913,-81.562,HOLB,Holbrook Pond Military - Fort Stewart,MIL,Hinesville,GA
586,31.94,-82.371,FALL,Falling Rocks County Park,CP,Baxley,GA
693,31.948,-82.507,TOWN,Towns Bluff County Park,CP,Hazlehurst,GA
680,31.948,-81.053,SKID,Skidaway Island State Park,SP,Savannah,GA
596,31.968,-83.912,GEOV,Georgia Veterans State Park,SP,Cordele,GA
630,31.988,-81.185,LOTT,Lotts Island Army Airfield RV Military - Hunter AAF,MIL,Savannah,GA
670,32.022,-80.852,RIVE,Rivers End City Park,CP,Tybee Island,GA
597,32.085,-82.128,GORD,Gordonia-Alatamaha State Park,SP,Reidsville,GA
587,32.09,-85.043,FLOR,Florence Marina State Park,SP,Omaha,GA
629,32.092,-82.885,LITT,Little Ocmulgee State Park,SP,McRae,GA
540,32.196,-84.134,ANDE,Andersonville City Campground,CP,,GA
669,32.245,-84.911,RIVB,Riverbend County Park,CP,Cusseta,GA
696,32.306,-84.959,UCHE,Uchee Creek Military,MIL,Fort Mitchell,GA
709,32.349,-84.064,WHTC,Whitewater Creek County Park,CP,Oglethorpe,GA
594,32.545,-82.125,GEOG,George L Smith State Park,SP,Twin City,GA
705,32.593,-83.567,WARN,Warner Robins AFB Military,MIL,,GA
548,32.729,-85.095,BLAN,Blanton Creek Park,UTIL,Hamilton,GA
549,32.743,-85.109,BLAN,Blanton Creek Park,UTIL,Fortson,GA
542,32.82,-83.801,ARRO,Arrowhead County Park,CP,Macon,GA
564,32.829,-83.776,CLAC,Claystone County Park,CP,Macon,GA
557,32.835,-83.618,CENT,Central City Park - State Fairgrounds,CP,Macon,GA
584,32.839,-84.815,FDRO,F.D. Roosevelt State Park,SP,Pine Mountain,GA
633,32.874,-81.958,MAGN,Magnolia Springs State Park,SP,Millen,GA
659,32.922,-85.156,RSHA,R Shaefer Heard,COE,West Point,GA
609,33.003,-85.192,HOLI,Holiday,COE,West Point,GA
683,33.015,-85.219,STAT,Stateline,COE,,GA
573,33.019,-83.726,DAME,Dames Ferry County Park,CP,Juliette,GA
708,33.022,-85.183,WHIT,Whitetail Ridge,COE,LaGrange,GA
658,33.024,-85.156,PYNE,Pyne Road Park,CP,LaGrange,GA
607,33.179,-84.021,HIGH,High Falls State Park,SP,Jackson,GA
555,33.207,-85.083,BRUS,Brush Creek County Park,CP,Franklin,GA
600,33.207,-82.778,HAMB,Hamburg State Park,SP,Mitchell,GA
623,33.208,-83.395,LAKN,Lake Sinclair,NF,Eatonton,GA
610,33.245,-83.92,INDI,Indian Springs State Park,SP,Jackson,GA
645,33.293,-83.2,OCOS,Oconee Springs County Park,CP,Eatonton,GA
628,33.352,-83.168,LAWR,Lawrence Shoals,UTIL,Eatonton,GA
621,33.37,-82.255,LAKL,Lake Leitner Military,MIL,Harlem,GA
648,33.394,-83.21,OLDS,Old Salem,UTIL,Greensboro,GA
559,33.426,-84.972,CHAT,Chattahoochee Bend State Park,SP,Newnan,GA
635,33.447,-84.952,MCIN,McIntosh Reserve Park,CP,Whitesburg,GA
643,33.448,-83.826,NEWT,Newton Factory Shoals Rec Area,CP,Covington,GA
650,33.515,-83.267,PARF,Parks Ferry,UTIL,Greensboro,GA
566,33.546,-84.704,COCH,Cochran Mill County Park,CP,Palmetto,GA
537,33.558,-82.897,AHST,A.H. Stephens State Park,SP,Crawfordville,GA
615,33.602,-85.167,JOHN,John Tanner State Park,SP,Carrollton,GA
546,33.615,-82.513,BIGH,Big Hart - Strom Thurmond Lake,COE,Thomson,GA
661,33.629,-82.476,RAYS,Raysville - Strom Thurmond Lake,COE,Thomson,GA
712,33.639,-82.289,WILD,Wildwood County Park,CP,Appling,GA
639,33.643,-82.385,MIST,Mistletoe State Park,SP,Appling,GA
713,33.646,-82.414,WINF,Winfield - Strom Thurmond Lake,COE,Appling,GA
654,33.66,-82.261,PETE,Petersburg - Strom Thurmond Lake,COE,Appling,GA
601,33.66,-83.602,HARD,Hard Labor Creek State Park,SP,Rutledge,GA
563,33.665,-82.443,CLAY,Clay Hill - Strom Thurmond Lake,COE,,GA
665,33.677,-82.264,RIDG,Ridge Road - Strom Thurmond Lake,COE,Appling,GA
656,33.689,-82.315,POIN,Pointes West Military - Fort Gordon,MIL,Appling,GA
556,33.701,-82.263,BUSS,Bussey Point Wilderness Area, ,Lincolnton,GA
644,33.721,-83.291,OCON,Oconee River,NF,Watkinsville,GA
689,33.734,-85.262,TALL,Tally Valley County Park,CP,Tallapoosa,GA
685,33.807,-84.144,STON,Stone Mountain Park Campground,AUTH,Stone Mountain,GA
700,33.811,-85.143,VFWC,VFW County Park,CP,Buchanan,GA
583,33.854,-82.403,ELIJ,Elijah Clark State Park,SP,Lincolnton,GA
576,33.922,-84.522,DOBB,Dobbins Lakeside Military,MIL,Marietta,GA
604,33.937,-82.539,HEST,Hesters Ferry - Strom Thurmond Lake,COE,Tignall,GA
554,33.973,-82.627,BROA,Broad River - Strom Thurmond Lake,COE,,GA
551,33.979,-82.589,BOBB,Bobby Brown State Park,SP,Elberton,GA
590,33.985,-83.734,FORT,Fort Yargo State Park,SP,Winder,GA
613,33.989,-83.844,JAMS,James Shackleford County Park,CP,Auburn,GA
707,34.026,-83.075,WATM,Watson Mill Bridge State Park,SP,Comer,GA
647,34.09,-84.713,OLDH,Old Hwy 41 - Allatoona Lake,COE,Acworth,GA
715,34.09,-84.721,WORL,World Famous Lake Military - Atlanta NAS,MIL,Cartersville,GA
617,34.098,-84.716,LAKA,Lake Allatoona Military - Fort McPherson,MIL,Cartersville,GA
562,34.101,-84.683,CLAS,Clark Creek South - Allatoona Lake,COE,Cartersville,GA
561,34.105,-84.683,CLAN,Clark Creek North - Allatoona Lake,COE,Cartersville,GA
637,34.115,-84.693,MCKI,McKinney - Allatoona Lake,COE,Cartersville,GA
652,34.121,-84.619,PAYN,Payne - Allatoona Lake,COE,Cartersville,GA
662,34.148,-84.713,REDT,Red Top Mountain State Park,SP,Cartersville,GA
701,34.151,-84.617,VICT,Victoria - Allatoona Lake,COE,Cartersville,GA
679,34.166,-84.014,SHOA,Shoal Creek,COE,Buford,GA
592,34.172,-84.72,GATE,Gatewood County Park,CP,Cartersville,GA
674,34.18,-84.077,SAWN,Sawnee,COE,Cumming,GA
632,34.181,-84.689,MACE,Macedonia, ,Carterville,GA
664,34.181,-82.767,RICH,Richard B. Russell State Park,SP,Elberton,GA
560,34.184,-83.97,CHES,Chestnut Ridge,COE,Flowery Branch,GA
686,34.191,-84.585,SWEE,Sweetwater - Allatoona Lake,COE,Cartersville,GA
636,34.192,-84.722,MCKA,McKaskey Creek - Allatoona Lake,COE,Cartersville,GA
569,34.198,-85.256,COOS,Coosa River County Park,CP,Rome,GA
699,34.203,-84.679,UPPS,Upper Stamp Creek - Allatoona Lake,COE,Cartersville,GA
678,34.21,-84.037,SHAD,Shady Grove,COE,Cumming,GA
543,34.21,-84.087,BALD,Bald Ridge Creek,COE,Cumming,GA
646,34.222,-83.949,OLDF,Old Federal,COE,Flowery Branch,GA
558,34.248,-84.048,CHAR,Charleston County Park,CP,Cumming,GA
667,34.288,-83.904,RIVF,River Forks County Park,CP,Gainesville,GA
702,34.299,-83.159,VICB,Victoria Bryant State Park,SP,Royston,GA
579,34.312,-83.929,DUCK,Duckett Mill,COE,,GA
704,34.335,-83.963,WAR,War Hill, ,Dawsonville,GA
553,34.339,-83.952,BOLD,Bolding Mill,COE,,GA
706,34.344,-82.842,WATS,Watsadlers,COE,Hartwell,GA
627,34.353,-83.808,LAUR,Laurel Park - Lake Lanier,CP,Gainesville,GA
603,34.377,-82.911,HART,Hart State Park,SP,Hartwell,GA
638,34.417,-82.867,MILT,Miltown,COE,Hartwell,GA
612,34.44,-85.337,JAME,James H Sloppy Floyd State Park,SP,Summerville,GA
682,34.441,-82.822,SPRI,Springfield,COE,,GA
653,34.471,-82.967,PAYC,Paynes Creek,COE,Hartwell,GA
622,34.494,-83.495,LAKR,Lake Russell,NF,Mount Airy,GA
695,34.502,-83.082,TUGA,Tugaloo State Park,SP,Lavonia,GA
606,34.516,-85.073,HIDD,Hidden Creek,NF,Calhoun,GA
671,34.531,-84.759,SALA,Salacoa Creek Park,CP,Ranger,GA
539,34.554,-84.251,AMIC,Amicalola Falls State Park,SP,Dawsonville,GA
655,34.586,-85.083,POCK,Pocket,NF,Armuchee,GA
692,34.594,-83.358,TOCC,Toccoa Falls College RV Park,CP,Toccoa Falls,GA
602,34.603,-84.624,HARR,Harris Branch, ,Oakman,GA
578,34.61,-84.622,DOLL,Doll Mountain,COE,Oakman,GA
714,34.627,-84.641,WOOD,Woodring Branch,COE,Oakman,GA
666,34.65,-84.6,RIDW,Ridgeway, ,Ellijay,GA
577,34.674,-83.975,DOCK,Dockery Lake,NF,Suches,GA
625,34.68,-83.343,LAKY,Lake Yonah County Park,CP,Toccoa,GA
552,34.689,-83.892,BOGG,Boggs Creek,NF,Cleveland,GA
591,34.703,-84.149,FRAN,Frank Gross,NF,Blue Ridge,GA
575,34.71,-83.912,DESO,Desoto Falls,NF,Cleveland,GA
697,34.724,-83.722,UNIC,Unicoi State Park,SP,Helen,GA
624,34.739,-83.97,LAKW,Lake Winfield Scott,NF,Suches,GA
687,34.74,-83.4,TALG,Tallulah Gorge State Park,SP,Tallulah Falls,GA
574,34.74,-84.14,DEEP,Deep Hole,NF,Suches,GA
631,34.751,-83.783,LOW,Low Gap Creek,NF,Helen,GA
676,34.753,-83.501,SEED,Seed Campground,UTIL,Lakemont,GA
660,34.754,-83.474,RABU,Rabun Beach,NF,Clarkesville,GA
589,34.761,-84.694,FOMO,Fort Mountain State Park,SP,Chatsworth,GA
642,34.762,-84.072,MULK,Mulky,NF,Morganton,GA
568,34.763,-84.068,COOP,Cooper Creek,NF,Suches,GA
703,34.768,-83.918,VOGE,Vogel State Park,SP,Blairsville,GA
541,34.778,-83.737,ANDR,Andrews Cove,NF,Helen,GA
698,34.79,-83.784,UPPE,Upper Chattahoochee River,NF,Helen,GA
565,34.816,-85.49,CLOU,Cloudland Canyon State Park,SP,Rising Fawn,GA
710,34.828,-83.619,WIL1,Wildcat 1,NF,Clayton,GA
711,34.832,-83.626,WIL2,Wildcat 2,NF,Clayton,GA
640,34.845,-83.589,MOCC,Moccasin Creek State Park,SP,Clayton,GA
620,34.857,-84.65,LAKO,Lake Conasauga Overflow,NF,Chatsworth,GA
619,34.861,-84.65,LAKC,Lake Conasauga,NF,Crandall,GA
611,34.863,-84.517,JACK,Jacks River Fields,NF,Epworth,GA
641,34.869,-84.244,MORG,Morganton Point,NF,Morganton,GA
605,34.894,-84.672,HICK,Hickory Gap,NF,Crandall,GA
547,34.918,-83.402,BLAC,Black Rock Mountain State Park,SP,Mountain City,GA
688,34.928,-83.545,TALR,Tallulah River,NF,Clayton,GA
673,34.928,-83.264,SARA,Sarahs Creek,NF,Clayton,GA
657,34.948,-84.098,POTE,Poteete Creek,CP,Blairsville,GA
690,34.954,-83.553,TATE,Tate Branch,NF,Clayton,GA
618,34.955,-83.78,LACH,Lake Chatuga,TVA,Hiawassee,GA
672,34.961,-83.558,SAND,Sandy Bottoms Rec. Area,NF,Clayton,GA
595,34.967,-83.774,GEOM,Georgia Mountain Fair Campground,CP,Hiawassee,GA
571,34.982,-84.639,COTW,Cottonwood Patch,NF,Epworth,GA
801,19.088,-155.549,WHIT,Whittington Beach Park  - Hawaii,CP,Naalehu,HI
788,19.113,-155.829,MANU,Manuka State Wayside - Hawaii,SP,Captain Cook,HI
795,19.135,-155.505,PUNA,Punaluu Beach Park  - Hawaii,CP,Mountain View,HI
773,19.38,-155.898,HOOK,Hookena Beach Park  - Hawaii,CP,Captain Cook,HI
789,19.425,-155.296,NAMA,Namakani Paio - Hawaii Volcanoes National Park,NP,Volcano,HI
785,19.44,-154.864,MACK,MacKenzie State Rec Area - Hawaii,SRA,,HI
775,19.458,-154.842,ISAA,Isaac Hale Beach Park  - Hawaii,CP,,HI
791,19.736,-155.037,ONEK,Onekahakaha - Hawaii, ,Hilo,HI
782,19.882,-155.12,KOLE,Kolekole Beach Park  - Hawaii, ,Honomu,HI
783,19.992,-155.241,LAUP,Laupahoehoe Beach Park  - Hawaii, ,,HI
798,20.023,-155.822,SPEN,Spencer Beach Park  - Hawaii, ,,HI
777,20.043,-155.433,KALO,Kalopa State Rec Area - Hawaii,SRA,Honokaa,HI
786,20.183,-155.9,MAHU,Mahukona Beach Park  - Hawaii,CP,,HI
794,20.678,-156.329,POLS,Polipoli Spring State Rec Area - Maui,SRA,Kula,HI
772,20.753,-156.229,HOLU,Holua Dispersed - Haleakala National Park - Maui,NP,Kula,HI
774,20.768,-156.238,HOSM,Hosmer Grove  - Haleakala National Park - Maui,NP,Kula,HI
800,20.787,-156.002,WAIA,Waianapanapa State Park - Maui,SP,H?na,HI
769,20.811,-156.622,CAMP,Camp Olowalu  - Maui,CP,Lahaina,HI
778,20.9,-156.438,KANA,Kanaha Beach Park - Maui,CP,Kahului Airport,HI
792,21.173,-157.012,PALA,Palaau State Park - Molokai,SP,Hoolehua,HI
797,21.302,-157.875,SAND,Sand Island State Rec Area - Oahu,SRA,Honolulu,HI
768,21.351,-157.707,BELL,Bellows Field Beach Park  - Oahu, ,Waimanalo,HI
779,21.397,-157.902,KEAI,Keaiwa Heiau State Rec Area - Oahu,SRA,Aiea,HI
776,21.544,-157.884,KAHA,Kahana Valley State Park - Oahu,SP,Hauula,HI
787,21.66,-157.929,MALA,Malaekahana  State Rec Area - Oahu,SRA,Kailua,HI
796,21.9,-159.608,SALT,Salt Pond Beach  - Kauai, ,Eleele,HI
784,21.953,-159.666,LUCY,Lucy Wright Beach Park  - Kauai, ,Waimea,HI
790,21.954,-159.364,NIUM,Niumalu Park - Kauai, ,Lihue,HI
771,21.994,-159.342,HANA,Hanamaulu Beach Park  - Kauai,CP,Lihue,HI
793,22.089,-159.753,POLI,Polihale State Park - Kauai,SP,,HI
780,22.113,-159.562,KOAI,Koaie Primitive - Kokee State Park - Kauai,SP,Kilauea,HI
781,22.116,-159.662,KOKE,Kokee Campground  - Kokee State Park - Kauai,SP,Waimea,HI
799,22.13,-159.622,SUGI,Sugi Grove Primitive - Kokee State Park,SP,Hanapepe,HI
766,22.147,-159.305,ANAH,Anahola Beach Park   -  Kauai, ,Anahola,HI
770,22.22,-159.566,HAEN,Haena Beach Park  - Kauai, ,Kilauea,HI
767,22.225,-159.458,ANIN,Anini Beach Park  - Kauai, ,Kilauea,HI
5,42.832,-96.556,AKRO,Akron City Park,CP,Akron,IA
162,43.003,-96.488,HAWA,Hawarden City Park,CP,Hawarden,IA
298,43.059,-96.472,OAKG,Oak Grove Co Park,CP,Hawarden,IA
420,42.557,-96.47,STON,Stone State Park,SP,Sioux City,IA
223,43.386,-96.465,LAKE,Lake Pahoja Rec Area,CP,Inwood,IA
299,43.062,-96.459,OAKG,Oak Grove County Park,CP,Hawarden,IA
401,42.284,-96.337,SNYD,Snyder Bend County Park,CP,Salix,IA
29,42.306,-96.326,BIGE,Bigelow County Park,CP,Salix,IA
41,42.306,-96.326,BROW,Browns Lake Bigelow Park,CP,Salix,IA
40,42.306,-96.326,BROW,Browns Lake  -  Bigelow Park,CP,Salix,IA
93,42.643,-96.325,DEER,Deer Ridge - Hillview County Rec Area,CP,Hinton,IA
50,42.637,-96.319,BURO,Bur Oak - Hillview County Rec Area,CP,Hinton,IA
169,42.637,-96.319,HILV,Hillview County Rec Area,CP,Hinton,IA
354,43.213,-96.311,RIVB,Rivers Bend,CP,Rock Valley,IA
91,42.009,-96.189,DECA,Decatur Bend Access,CP,Onawa,IA
476,43.431,-96.185,WEST,Westside County Park - Rock Rapids,CP,Rock Rapids,IA
191,43.436,-96.171,ISLP,Island Park - Rock Rapids,CP,Rock Rapids,IA
68,43.07,-96.17,CHIL,Childrens Park,CP,Sioux Center,IA
232,42.027,-96.162,LEWI,Lewis and Clark State Park,SP,Onawa,IA
482,42.803,-96.155,WILC,Willow Creek Park - Le Mars,CP,Le Mars,IA
179,41.925,-96.134,HUFF,Huff - Warner Access Area,CP,Blencoe,IA
376,43.064,-96.118,SAND,Sandy Hollow Park,CP,Sioux Center,IA
484,41.492,-96.01,WILS,Wilson Island State Rec Area,SRA,Missouri Valle,IA
